Position,Track Name,Artist,Streams,date,region,spotify_id
25,Galway Girl,Ed Sheeran,102630,2017-03-14,es,0afhq8XCExXpqazXczTSve
26,Scared to Be Lonely,Martin Garrix,101724,2017-03-14,es,3ebXMykcMXOcLeJ9xZ17XH
27,Alguien Robo,Sebastian Yatra,99329,2017-03-14,es,5i50gKdLAjjIr7UxRT5IVy
28,Vente Pa' Ca (feat. Maluma),Ricky Martin,91540,2017-03-14,es,7DM4BPaS7uofFul3ywMe46
29,Vacaciones,Wisin,88761,2017-03-14,es,3dQDid3IUNhZy1OehIfYfE
30,Perfect,Ed Sheeran,83825,2017-03-14,es,0tgVpDi06FyKpA1z0VMD4v
31,Manicomio,Cosculluela,83610,2017-03-14,es,3n58u3LOFw8mITLvfPvQBz
32,I Feel It Coming,The Weeknd,82913,2017-03-14,es,5GXAXm5YOmYT0kL5jHvYBt
33,Traicionera,Sebastian Yatra,81905,2017-03-14,es,5J1c3M4EldCfNxXwrwt8mT
34,Bailame Despacio,Xantos,79678,2017-03-14,es,4OaTpLJIa2harufGxfOPUu
35,Deja Que Te Bese,Alejandro Sanz,78161,2017-03-14,es,0s6yB0ZFl1LvYHAnGhXFga
36,La Bicicleta,Carlos Vives,76213,2017-03-14,es,0sXvAOmXgjR2QUqLK1MltU
37,Happier,Ed Sheeran,76011,2017-03-14,es,2RttW7RAu5nOAfq6YFvApB
38,Barcelona,Ed Sheeran,75839,2017-03-14,es,3Lfiu5sZ4M4B6JaKMBc0FU
39,24K Magic,Bruno Mars,73409,2017-03-14,es,6b8Be6ljOzmkOmFslEb23P
40,Fuego,Juanes,73323,2017-03-14,es,0mwPE0lPOgnWf2bo14xedJ
41,Say You Won't Let Go,James Arthur,69743,2017-03-14,es,5uCax9HTNlzGybIStD3vDh
42,Dive,Ed Sheeran,68341,2017-03-14,es,51ChrwmUPDJvedPQnIU8Ls
43,Andas En Mi Cabeza,Chino & Nacho,67151,2017-03-14,es,5mey7CLLuFToM2P68Qu1gF
44,Closer,The Chainsmokers,66393,2017-03-14,es,7BKLCZ1jbUBVqRi2FVlTVw
45,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,66219,2017-03-14,es,6stYbAJgTszHAHZMPxWWCY
46,Desde Que Estamos Juntos,Melendi,65717,2017-03-14,es,66VmioeXL4i1TCfHIO8R9t
47,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,65518,2017-03-14,es,6YZdkObH88npeKrrkb8Ggf
48,Dile Que Tu Me Quieres,Ozuna,65270,2017-03-14,es,20ZAJdsKB5IGbGj4ilRt2o
49,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,64960,2017-03-14,es,2Vdub5mY4lad7w64bFPUez
50,Let Me Love You,DJ Snake,62090,2017-03-14,es,4pdPtRcBmOSQDlJ3Fk945m
51,Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,59790,2017-03-14,es,6sMPwcpYtxm1mlgYbp1B0t
52,Sé Que Te Duele,Alejandro Fernández,59744,2017-03-14,es,5vZfgeDfNhlkKeJqjzSAmg
53,That's What I Like,Bruno Mars,55512,2017-03-14,es,0KKkJNfGyhkQ5aFogxQAPU
54,Stay (with Alessia Cara),Zedd,54842,2017-03-14,es,0dA2Mk56wEzDgegdC6R17g
55,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,52670,2017-03-14,es,0fg8CqpjdojMyXLNzM2PaJ
56,Amor Con Hielo,Morat,49607,2017-03-14,es,105pLwtYErO64sPyXsPPAP
57,Cold,Maroon 5,49473,2017-03-14,es,5NNlUMcOEOdoOIwwaWXv0k
58,Believer,Imagine Dragons,46744,2017-03-14,es,0CcQNd8CINkwQfe1RDtGV6
59,Shed a Light,Robin Schulz,45791,2017-03-14,es,1cG0umU5TKStygKsPFZ9pY
60,Call On Me - Ryan Riback Extended Remix,Starley,43830,2017-03-14,es,78rIJddV4X0HkNAInEcYde
61,Tuesday,Burak Yeter,43762,2017-03-14,es,7abpmGpF7PGep2rDU68GBR
62,New Man,Ed Sheeran,43630,2017-03-14,es,5HDPtsnyb3maFmPL8LLUTG
63,Deja vu,Prince Royce,42850,2017-03-14,es,46HdsiK0uR26B2dY9QPzda
64,Slide (feat. Frank Ocean & Migos),Calvin Harris,41758,2017-03-14,es,7tr2za8SQg2CI8EDgrdtNl
65,Issues,Julia Michaels,41729,2017-03-14,es,1sXUWdKx03aP9Gmzft58rt
66,Cómo Te Atreves,Morat,41311,2017-03-14,es,2z0EshEO4XptiepEb9j3Og
67,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Reik,40886,2017-03-14,es,3H179O48ynsu9q8LOnFQZY
68,Sirenas,Taburete,40091,2017-03-14,es,4unOsvr9C2NqI9aJXrxpCy
69,Starboy,The Weeknd,39784,2017-03-14,es,5aAx2yezTd8zXrkmtKl66Z
70,Al Filo de Tu Amor,Carlos Vives,38402,2017-03-14,es,77a9893yxuz36cBUmBzA8E
71,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,37935,2017-03-14,es,6kex4EBAj0WHXDKZMEJaaF
72,Mi tesoro (feat. Nicky Jam),Zion & Lennox,37893,2017-03-14,es,5HABnFSYvl6mTmg8nSdzHa
73,Green Light,Lorde,37748,2017-03-14,es,0gbBzIqrECJOEPvQJIBFs5
74,What Do I Know?,Ed Sheeran,36829,2017-03-14,es,2pJZ1v8HezrAoZ0Fhzby92
75,Just Hold On,Steve Aoki,36651,2017-03-14,es,3EmmCZoqpWOTY1g2GBwJoR
76,How Would You Feel (Paean),Ed Sheeran,36428,2017-03-14,es,6PJ8FF6UR8FZXfEvpHkIVN
77,Complicidad (feat. Manuel Medrano),Vanesa Martín,35294,2017-03-14,es,6lah9kMrDgQDcPLgmJfRdG
78,Si me dices que sí (feat. Nicky Jam),Cosculluela,34976,2017-03-14,es,3noN1TxpjbjjmKqssghvg8
79,Traicionera - Remix,Sebastian Yatra,34942,2017-03-14,es,2webQDZmtGioeu3zUUi9We
80,Don't Wanna Know,Maroon 5,34659,2017-03-14,es,5MFzQMkrl1FOOng9tq6R9r
81,Shaky Shaky,Daddy Yankee,33512,2017-03-14,es,58IL315gMSTD37DOZPJ2hf
82,Borro Cassette,Maluma,33456,2017-03-14,es,6DUdDIRgLqCGq1DwkNWQTN
83,El Perdedor (feat. Yandel) - The Remix,Maluma,32823,2017-03-14,es,4QsPTKvdpgkA7mBAvclZTa
84,Supermarket Flowers,Ed Sheeran,32548,2017-03-14,es,4VuS959DSpr82t3qBqCrWG
85,Sexual,NEIKED,32194,2017-03-14,es,3AsAuGTaDQzavZZThyYlop
86,Encantadora (feat. Farruko & Zion & Lennox) - Remix,Yandel,30843,2017-03-14,es,0EpFfFZpCuqYFzHvxOtrZS
87,Hearts Don't Break Around Here,Ed Sheeran,30811,2017-03-14,es,2dfHh7ECGxfNqZTQno09Vk
88,I Got You,Bebe Rexha,30762,2017-03-14,es,1FUViuNSldssMIawrOXF2i
89,By Your Side,Jonas Blue,30300,2017-03-14,es,1D3ODoXHBLpdxolZRHWV1j
90,Eraser,Ed Sheeran,30015,2017-03-14,es,7oolFzHipTMg2nL7shhdz2
91,Quiero Que Sepas,Juan Magán,29924,2017-03-14,es,0fm7fJ4aZv6Wx0klIcyXPz
92,One Dance,Drake,29767,2017-03-14,es,1xznGGDReH1oQq0xzbwXa3
93,You Don't Know Me - Radio Edit,Jax Jones,29320,2017-03-14,es,00lNx0OcTJrS3MKHcB80HY
94,Casi Humanos,Dvicio,29286,2017-03-14,es,54lOVJJ98nfVFDK1u1csgo
95,"Quien Más, Quien Menos",Joaquín Sabina,29282,2017-03-14,es,6UjyBdjTzlHA3wA2agPWBA
96,Nancy Mulligan,Ed Sheeran,29094,2017-03-14,es,35QZaWQRkmnAVqBF1TLCxQ
97,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,28833,2017-03-14,es,4vlbjBSMqycZk6t4HVRpnC
98,Human,Rag'n'Bone Man,28818,2017-03-14,es,58zsLZPvfflaiIbNWoA22O
99,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,28577,2017-03-14,es,35OC6rMxa8lJi8eDiUVShS
100,Hermosa Ingrata,Juanes,28200,2017-03-14,es,3H0Vda4LvcNlwRQpNd8MHJ
101,"How Far I'll Go - From ""Moana""",Alessia Cara,28163,2017-03-14,es,5hYTyyh2odQKphUbMqc5gN
102,Amor y dolor,Carlos Baute,28154,2017-03-14,es,4efQTJSX6Jca1hHZNi74Zd
103,Solo Dance,Martin Jensen,27896,2017-03-14,es,6HUnnBwYZqcED1eQztxMBN
104,Tú Sí Sabes Quererme (feat. Los Macorinos),Natalia Lafourcade,27873,2017-03-14,es,6p3yxt0uJJshAS3CT0znQg
105,Ganas Locas (feat. Farruko),Prince Royce,27379,2017-03-14,es,7JpzzaCzljQdfnG7wPRqSe
106,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,26999,2017-03-14,es,68EMU2RD1ECNeOeJ5qAXCV
107,In the Name of Love,Martin Garrix,26868,2017-03-14,es,04DwTuZ2VBdJCCC5TROn7L
108,Míranos,Alex Ubago,26836,2017-03-14,es,61GvYQRd9kzLhphSrxrXZY
109,Cold Water (feat. Justin Bieber & MØ),Major Lazer,26810,2017-03-14,es,6DNtNfH8hXkqOX1sjqmI7p
110,iSpy (feat. Lil Yachty),KYLE,26726,2017-03-14,es,2EEeOnHehOozLq4aS0n6SL
111,Lo Niego Todo,Joaquín Sabina,26648,2017-03-14,es,6oV8HazS5rJB3jU3oPhYep
112,You're Not There,Lukas Graham,25824,2017-03-14,es,2NcIzHF5abrURe1IPldnD0
113,Heathens,Twenty One Pilots,25810,2017-03-14,es,6i0V12jOa3mr6uu4WYhUBr
114,Alone,Alan Walker,25668,2017-03-14,es,0JiVRyTJcJnmlwCZ854K4p
115,Soy Un Don,Juan Magán,25505,2017-03-14,es,0f7hD4LbGB8GZ67LrgZJZQ
116,All Night,The Vamps,25304,2017-03-14,es,1yNyoWWWikbLhwIGWjZuDW
117,Fiebre,David Bisbal,24877,2017-03-14,es,544E59bf3opnM83UHIop94
118,Desde Esa Noche (feat. Maluma),Thalía,24676,2017-03-14,es,1pWYnQIlqxTh5bxuPmTG4E
119,Otra copa (feat. Farruko),Justin Quiles,24633,2017-03-14,es,5KX51uLJYo1S1MmITG7lHD
120,Thinking out Loud,Ed Sheeran,24576,2017-03-14,es,1Slwb6dOYkBlWal1PGtnNg
121,Uno X Uno,Manuel Carrasco,24540,2017-03-14,es,5UT0srpbH055rM8lyCNTJV
122,All Time Low,Jon Bellion,24520,2017-03-14,es,1CnPYaKxTVb4LWOtiGOm0m
123,"Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)",DJ Luian,24450,2017-03-14,es,15kZDQoTtpkya2kG8ZPJoi
124,Chillax (feat. Ky-Mani Marley),Farruko,24091,2017-03-14,es,1lxswgIpzV6HhENRvkflES
125,Vente Pa' Ca (feat. Maluma) - Urban Remix,Ricky Martin,24049,2017-03-14,es,3pI6VigoXHkcL3VYLJfBhq
126,Ahora Lloras Tú,Ana Mena,23992,2017-03-14,es,7Fb8u1fxwY1XcRYXJ1tUL2
127,Perfect Strangers,Jonas Blue,23964,2017-03-14,es,1CUVN2kn7mW5FjkqXTR2W1
128,Otra Cosa,Daddy Yankee,23963,2017-03-14,es,3g8HfTlZYA72i9V2JPwXOb
129,My Way,Calvin Harris,23692,2017-03-14,es,1vvNmPOiUuyCbgWmtc6yfm
130,In Your Bed,Blas Cantó,23460,2017-03-14,es,4sL6UBzmO2TUqOec1KNeHj
131,Te Vas,Ozuna,23333,2017-03-14,es,2twUPIYOTqVivev47pf7bU
132,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,23121,2017-03-14,es,6JV2JOEocMgcZxYSZelKcc
133,Vacaciones - Remix,Wisin,23095,2017-03-14,es,42QpgFFhu8SIKFK2dp0kUj
134,Nunca Me Olvides (feat. Don Omar) - Remix,Yandel,22879,2017-03-14,es,7pyEd6g5y7SYdKNgRtleEB
135,Million Reasons,Lady Gaga,22708,2017-03-14,es,50PWlIBU7PlGGwzgN8TiFJ
136,Hasta el Amanecer,Nicky Jam,22530,2017-03-14,es,5Fim1gaXBgsiFfsQAfQSDS
137,Dile Que Tu Me Quieres Remix (feat. Yandel),Ozuna,22508,2017-03-14,es,09QOedW1xozFDsXUI7jTeV
138,Quédate - Remix,Andy Rivera,22126,2017-03-14,es,5zke2XVsA1jZADDgXtIomh
139,Sin Contrato (feat. Don Omar & Wisin) - Remix,Maluma,22080,2017-03-14,es,2xNZeeqmwMPVKnD7FSQfgt
140,Cheap Thrills,Sia,21896,2017-03-14,es,27SdWb2rFzO6GWiYDBTD9j
141,Way down We Go,KALEO,21848,2017-03-14,es,0y1QJc3SJVPKJ1OvFmFqe6
142,Si Ella Quisiera - Remix,Justin Quiles,21732,2017-03-14,es,0A2h9QjoPdbVwa9LFiijqM
143,Soy Peor,Bad Bunny,21721,2017-03-14,es,5MT96Zz0ymUJNm8obKZQr0
144,Bibia Be Ye Ye,Ed Sheeran,21713,2017-03-14,es,6SznMYPQJHzr3IwsAHLId2
145,Photograph,Ed Sheeran,21648,2017-03-14,es,6fxVffaTuwjgEk5h9QyRjy
146,Si Tu Novio Te Deja Sola,J Balvin,21589,2017-03-14,es,0RFFFGtPn6a58RHY3ccVYX
147,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,21560,2017-03-14,es,0JoHqmlqE0W0i9prt6kcHR
148,De Pies A Cabeza,Maná,21382,2017-03-14,es,2CkHE54EH44Qj945ynQRw7
149,El chisme (feat. J Álvarez & Kevin Roldán) - Remix,Reykon,21300,2017-03-14,es,58EQDn2K9Gyj68YIckOLrN
150,Cake - Challenge Version,Flo Rida,21068,2017-03-14,es,6t2ubAB4iSYOuIpRAOGd4t
151,Antes Que No,David Bisbal,21003,2017-03-14,es,4Iy644j0PpHssDJ33tXbIS
152,Cuánto Me Duele,Morat,20909,2017-03-14,es,1PVjdldNeaJxETpW0jpJQo
153,Lágrimas de Mármol,Joaquín Sabina,20695,2017-03-14,es,1YN55N73ChOA6uJRkUhiD0
154,Hymn for the Weekend - Seeb Remix,Coldplay,20513,2017-03-14,es,1OAiWI2oPmglaOiv9fdioU
155,La Lluvia en los Zapatos,Leiva,20496,2017-03-14,es,3tJmwP5PeFsl14K3frSgRy
156,La Gozadera (feat. Marc Anthony),Gente De Zona,20408,2017-03-14,es,0OMRAvrtLWE2TvcXorRiB9
157,Mask Off,Future,20367,2017-03-14,es,3rOSwuTsUlJp0Pu0MkN8r8
158,Don't Let Me Down,The Chainsmokers,20327,2017-03-14,es,0QsvXIfqM0zZoerQfsI9lm
159,Side To Side,Ariana Grande,20187,2017-03-14,es,4pLwZjInHj3SimIyN9SnOz
160,Llegaste tú (feat. Reykon),Sofia Reyes,20178,2017-03-14,es,79Bm3DTEYuQsDpUVHbSRsL
161,Save Myself,Ed Sheeran,20071,2017-03-14,es,6TIU9Ehmi6dMzZK73Ym4yj
162,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,19953,2017-03-14,es,0zCfmceT1YvtZXGbR6Roht
163,La Cómplice,Alexis y Fido,19915,2017-03-14,es,5ommnX8qOlbjRspCEFkn57
164,Treat You Better,Shawn Mendes,19822,2017-03-14,es,4Hf7WnR761jpxPr5D46Bcd
165,Que Raro,Feid,19761,2017-03-14,es,3kg9JvQe6QJFKUQCN1oIQz
166,Faded,Alan Walker,19640,2017-03-14,es,7gHs73wELdeycvS48JfIos
167,Love,Lana Del Rey,19596,2017-03-14,es,0n2bvWvMwr0gbjcuTm92eW
168,Weak,AJR,19468,2017-03-14,es,3E2Zh20GDCR9B1EYjfXWyv
169,No Tan Deprisa,Joaquín Sabina,19408,2017-03-14,es,0XABuN6OADTiQQyvjVQ5dg
170,Espectacular,Fangoria,19406,2017-03-14,es,36JGdAr8Ode1yaAKn4fy3L
171,Si no estás (feat. Dynell) - Remix,Xriz,19381,2017-03-14,es,6OjXr0FvPyFLFJUYZ5YQL8
172,Stressed Out,Twenty One Pilots,19233,2017-03-14,es,3CRDbSIZ4r5MsZ0YwxuEkn
173,Desafio (feat. Maluma),Jory Boy,19140,2017-03-14,es,3pk19nKnFSl9E4X7gqq10A
174,Cómo Vuelvo Al Pasado,Tutto Duran,19079,2017-03-14,es,604Z8LgrdcWEASx1Epp3aN
175,Sofia,Alvaro Soler,18848,2017-03-14,es,1VoHrSS3QQ6TbpabLrFiYb
176,Humo,Jarabe De Palo,18847,2017-03-14,es,64b4H2swBOouj8J0AZ4buE
177,Tu Enemigo,Pablo López,18794,2017-03-14,es,1G2gMKvtexF64ti7tJJBGy
178,Bobo,J Balvin,18653,2017-03-14,es,7AtlMCIauSQZqiXSlbBPW6
179,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,18514,2017-03-14,es,0LtVx5vsq9nfpGsWgjUin6
180,El cielo que me das,Rosana,18362,2017-03-14,es,60ACK7b0zVJyyQkJ1X2dB3
181,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,18300,2017-03-14,es,0tICYNayWWhH9GPeFrfjfD
182,The Greatest (feat. Kendrick Lamar),Sia,18146,2017-03-14,es,7xHWNBFm6ObGEQPaUxHuKO
183,Ride,Twenty One Pilots,18112,2017-03-14,es,2Z8WuEywRWYTKe1NybPQEW
184,Más Que Ayer,Arcangel,18039,2017-03-14,es,37vqCDZ6g5pZ5gqDS90MDP
185,Ain't Your Mama,Jennifer Lopez,18019,2017-03-14,es,2hgzdQdnfWwtdpZbhZlV72
186,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Ozuna,17969,2017-03-14,es,2FrnTVSHjgnEylKGdHRUK1
187,Bad and Boujee (feat. Lil Uzi Vert),Migos,17903,2017-03-14,es,4Km5HrUvYTaSUfiSGPJeQR
188,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,17899,2017-03-14,es,17Fd6Yb7mSbinKG8LoWfFl
189,Love Yourself,Justin Bieber,17816,2017-03-14,es,3hB5DgAiMAQ4DzYbsMq1IT
190,7 Years,Lukas Graham,17678,2017-03-14,es,7129iqBafaphfc3WPCGC0L
191,Hula Hoop,Daddy Yankee,17651,2017-03-14,es,7BEI30TTNhwnkCyNUDmFrr
192,Be the One,Dua Lipa,17490,2017-03-14,es,7FCfMXYTIiQ9b4hDYs4Iol
193,Tu jardín con enanitos,Melendi,17406,2017-03-14,es,6yCjU5j6YHbux2VQCBTTE1
194,Postdata,Joaquín Sabina,17226,2017-03-14,es,34DIwlo2i3s5Piug6nHzK9
195,París,Dani Martín,17116,2017-03-14,es,7A6vqBPkt4rbwXsKhrl7B1
196,Heavy (feat. Kiiara),Linkin Park,16858,2017-03-14,es,104buTcnP2AsxqB7U1FIZ4
197,La Casa No Es Igual,Melendi,16708,2017-03-14,es,7yjTvUlvx7S1pneUODlGBg
198,Ya Estoy Mejor (feat. Andy Rivera) - Remix,Legarda,16576,2017-03-14,es,2VCda72uH9Bz31jkNgj18Q
199,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,16550,2017-03-14,es,2SSYqDX8KTgy01NlqtUo0F
200,Hey Baby (feat. Deb's Daughter),Dimitri Vegas & Like Mike,16463,2017-03-14,es,3oUZXcz9WLNO71yHAumFbH
1,Despacito (Featuring Daddy Yankee),Luis Fonsi,417576,2017-03-15,es,4aWmUDTfIPGksMNLV2rQP2
2,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,350803,2017-03-15,es,7nKBxz47S9SD79N086fuhn
3,Shape of You,Ed Sheeran,293914,2017-03-15,es,7qiZfU4dY1lWllzX7mPBI3
4,El Amante,Nicky Jam,220745,2017-03-15,es,3umS4y3uQDkqekNjVpiRUs
5,Reggaetón Lento (Bailemos),CNCO,188548,2017-03-15,es,3AEZUABDXNtecAOSC1qTfo
6,Lumbra,Cali Y El Dandee,185403,2017-03-15,es,6VHdcVbiKLYYOcMbIqBcuK
7,La Rompe Corazones,Daddy Yankee,172924,2017-03-15,es,4okba5wu9mMLXx79DXLKi3
8,Chantaje (feat. Maluma),Shakira,171972,2017-03-15,es,6mICuAdrwEjh6Y6lroV2Kg
9,It Ain't Me (with Selena Gomez),Kygo,167138,2017-03-15,es,3eR23VReFzcdmS7TYCrhCe
10,Me Rehúso,Danny Ocean,154341,2017-03-15,es,6De0lHrwBfPfrhorm9q1Xl
11,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,148364,2017-03-15,es,5knuzwU65gJK7IF5yJsuaW
12,Something Just Like This,The Chainsmokers,145554,2017-03-15,es,6RUKPb4LETWmmr3iAEQktW
13,Otra vez (feat. J Balvin),Zion & Lennox,135495,2017-03-15,es,3QwBODjSEzelZyVjxPOHdq
14,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,127735,2017-03-15,es,3NdDpSvN911VPGivFlV5d0
15,Castle on the Hill,Ed Sheeran,125312,2017-03-15,es,6PCUP3dWmTjcTtXY02oFdT
16,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel AA,124843,2017-03-15,es,5q2JbCNi4FcnglgPfxcV65
17,Ando buscando (feat. Piso 21),Carlos Baute,119341,2017-03-15,es,7BwJtE8KSbCQKOCTIAY3jX
18,Gyal You A Party Animal - Remix,Charly Black,118371,2017-03-15,es,1AkTW13ysu0AJrwuM6UY0I
19,Chained To The Rhythm,Katy Perry,114701,2017-03-15,es,6520aj0B4FSKGVuKNsOCOi
20,Safari,J Balvin,113111,2017-03-15,es,6rQSrBHf7HlZjtcMZ4S4bO
21,Sigo Extrañándote,J Balvin,113101,2017-03-15,es,6qDF4wWL49CAVbgT7yuHl8
22,Te Quiero Pa´Mi,Don Omar,111934,2017-03-15,es,3BY2mafsbsoKGqS380Xnuz
23,Paris,The Chainsmokers,110616,2017-03-15,es,72jbDTw1piOOj770jWNeaG
24,Scared to Be Lonely,Martin Garrix,108817,2017-03-15,es,3ebXMykcMXOcLeJ9xZ17XH
25,Me llamas (feat. Maluma) - Remix,Piso 21,106419,2017-03-15,es,5hEM0JchdVzQ5PwvSfITeX
26,Galway Girl,Ed Sheeran,105495,2017-03-15,es,0afhq8XCExXpqazXczTSve
27,Alguien Robo,Sebastian Yatra,104660,2017-03-15,es,5i50gKdLAjjIr7UxRT5IVy
28,Vente Pa' Ca (feat. Maluma),Ricky Martin,98478,2017-03-15,es,7DM4BPaS7uofFul3ywMe46
29,Vacaciones,Wisin,94890,2017-03-15,es,3dQDid3IUNhZy1OehIfYfE
30,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,88551,2017-03-15,es,6stYbAJgTszHAHZMPxWWCY
31,Manicomio,Cosculluela,87789,2017-03-15,es,3n58u3LOFw8mITLvfPvQBz
32,Traicionera,Sebastian Yatra,87528,2017-03-15,es,5J1c3M4EldCfNxXwrwt8mT
33,I Feel It Coming,The Weeknd,87449,2017-03-15,es,5GXAXm5YOmYT0kL5jHvYBt
34,Perfect,Ed Sheeran,85571,2017-03-15,es,0tgVpDi06FyKpA1z0VMD4v
35,Bailame Despacio,Xantos,84410,2017-03-15,es,4OaTpLJIa2harufGxfOPUu
36,Deja Que Te Bese,Alejandro Sanz,82874,2017-03-15,es,0s6yB0ZFl1LvYHAnGhXFga
37,La Bicicleta,Carlos Vives,82089,2017-03-15,es,0sXvAOmXgjR2QUqLK1MltU
38,Barcelona,Ed Sheeran,77981,2017-03-15,es,3Lfiu5sZ4M4B6JaKMBc0FU
39,Fuego,Juanes,77106,2017-03-15,es,0mwPE0lPOgnWf2bo14xedJ
40,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,75913,2017-03-15,es,2Vdub5mY4lad7w64bFPUez
41,Happier,Ed Sheeran,75670,2017-03-15,es,2RttW7RAu5nOAfq6YFvApB
42,Say You Won't Let Go,James Arthur,73202,2017-03-15,es,5uCax9HTNlzGybIStD3vDh
43,Andas En Mi Cabeza,Chino & Nacho,72683,2017-03-15,es,5mey7CLLuFToM2P68Qu1gF
44,Desde Que Estamos Juntos,Melendi,70982,2017-03-15,es,66VmioeXL4i1TCfHIO8R9t
45,Closer,The Chainsmokers,69688,2017-03-15,es,7BKLCZ1jbUBVqRi2FVlTVw
46,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,68988,2017-03-15,es,6YZdkObH88npeKrrkb8Ggf
47,Dive,Ed Sheeran,68904,2017-03-15,es,51ChrwmUPDJvedPQnIU8Ls
48,Dile Que Tu Me Quieres,Ozuna,68785,2017-03-15,es,20ZAJdsKB5IGbGj4ilRt2o
