,Track Name,Artist,Streams,date,spotify_id,year,Streamstotal,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,release_date_year,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genres_together,artist_id,artist_followers,artist_popularity,streamstotal_weights,genre_depurated,genre_depurated_final
440,If I Can't Have You,Shawn Mendes,74062,2019-05-03,6LsAAHotRLMOHfCsSfYCsz,2019,542366,If I Can't Have You,2019-05-03,0.2989186319938251,0.82,0.524,0.6920000000000001,0.809,0.0,0.147,0.8812869336835194,0.05356108859293573,0.8640000000000001,0.4106673971577661,4,2019-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,0.0005816208242067215,canadian pop,pop
441,In My Blood,Shawn Mendes,50734,2018-03-22,79jX8RM5CgPqDKdGEKNW9K,2018,2753393,In My Blood,2018-03-22,0.3522562049803959,0.02,0.0524,0.628,0.715,0.0,0.119,0.786112934996717,0.04473074696004633,0.429,0.518103039332937,4,2018-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,0.0039122545763921705,canadian pop,pop
442,Lost In Japan,Shawn Mendes,43471,2018-03-23,7wvYmO5QscgIDDT0eNwbYX,2018,357366,Lost In Japan,2018-03-23,0.3228513035651552,0.0,0.303,0.726,0.708,0.0,0.348,0.7923177938279711,0.4817602779386218,0.417,0.28487816611100353,4,2018-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,0.0005077759582257106,canadian pop,pop
443,Youth (feat. Khalid),Shawn Mendes,45729,2018-05-04,3Wf2YGdYT8xVdNsQSoRKk9,2018,275769,Youth (feat. Khalid),2018-05-03,0.29679795060633024,0.0,0.518,0.625,0.589,0.0,0.197,0.8015430072225871,0.09061957151129127,0.33,0.2509303739535381,4,2018-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,0.00039183601188682194,canadian pop,pop
444,Treat You Better,Shawn Mendes,19167,2017-03-13,4Hf7WnR761jpxPr5D46Bcd,2017,1141665,Illuminate,2017-03-03,0.29166933781915994,0.0,0.123,0.624,0.8029999999999999,0.0,0.114,0.8843401181877872,0.322524609148813,0.821,0.6919977818014178,4,2017-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,0.002697061588766193,canadian pop,pop
445,There's Nothing Holdin' Me Back,Shawn Mendes,23723,2017-04-20,79cuOz3SPQTuFrp8WgftAu,2017,1073589,Illuminate (Deluxe),2017-04-20,0.3210742392344007,0.05,0.381,0.857,0.8,0.0,0.0913,0.8866382140512147,0.05081065431383903,0.966,0.3978726673837951,4,2017-01-01,canadian pop,dance pop,pop,post-teen pop,viral pop,,,,,,"canadian pop,dance pop,pop,post-teen pop,viral pop",7n2wHs1TKAczGzO7Dd2rGr,28688622,0.8888888888888888,0.0025362393119013967,canadian pop,pop
446,B11 (feat. Myke Towers),Rvssian,63374,2020-03-13,4o1DxRjMCHDwBiOKv88rOl,2020,2184377,B11 (feat. Myke Towers),2019-09-18,0.4556721175272906,0.72,0.0672,0.759,0.7170000000000001,0.000455,0.131,0.8544977019041367,0.13288940359004056,0.195,0.2505495386547829,4,2019-01-01,latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",1fctva4kpRbg2k3v7kwRuS,1024406,0.7373737373737373,0.0019496862214128453,latin hip hop,hip hop
447,No Me Ame,Rvssian,141826,2020-04-17,2AuWgceaQyfMoI3EGavwGb,2020,2570799,No Me Ame,2020-04-17,0.2712241229431057,0.74,0.0411,0.68,0.7659999999999999,0.0,0.116,0.8615561391989495,0.10002895193977997,0.28,0.6524243173360237,4,2020-01-01,latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical,,,,,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical",1fctva4kpRbg2k3v7kwRuS,1024406,0.7373737373737373,0.002294590809334617,latin hip hop,hip hop
448,Contando Lunares (feat. Cruz Cafuné),Don Patricio,63193,2020-03-13,6uW0PIRcyZLvkoonm763xD,2020,7622890,La Dura Vida del Joven Rapero,2019-01-27,0.3729399003510536,0.75,0.442,0.856,0.523,0.0,0.0537,0.6750164149704531,0.15605095541401276,0.7090000000000001,0.2905639703082094,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,0.006803882113914295,trap espanol,hip hop
449,Enchochado de Ti,Don Patricio,34057,2020-03-13,6G8TNOdTBpBPmDdJAvoVhA,2020,4075579,La Dura Vida del Joven Rapero,2019-01-27,0.35680272021622234,0.65,0.408,0.556,0.507,0.005379999999999999,0.165,0.8035784635587656,0.4745222929936306,0.531,0.7858970675681997,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,0.0036376963411442,trap espanol,hip hop
450,Y a mi qué?,Don Patricio,60381,2020-04-17,36WEIfujsYbkA2WoLhSRkl,2020,251370,Y a mi qué?,2020-04-17,0.27479363744297625,0.59,0.33,0.926,0.44,0.0,0.113,0.7471109652002627,0.6641574985524029,0.894,0.5177422479972741,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,0.00022436265602345518,trap espanol,hip hop
451,Contando Lunares (feat. Cruz Cafuné),Don Patricio,439988,2019-03-13,6Cs7b9bu3fy5XhMwBA9Tz4,2019,20817154,La Dura Vida del Joven Rapero,2019-01-27,0.3729399003510536,0.02,0.444,0.856,0.523,0.0,0.0537,0.6750164149704531,0.15605095541401276,0.7090000000000001,0.2905639703082094,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,0.022323837163683285,trap espanol,hip hop
452,Enchochado de Ti,Don Patricio,100515,2019-03-13,5fL5vIkuEYyJpUSUcueMHT,2019,12477832,La Dura Vida del Joven Rapero,2019-01-27,0.35680272021622234,0.0,0.402,0.556,0.508,0.00533,0.165,0.8036112934996718,0.4759698899826289,0.53,0.7858903862471688,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,0.013380940051834008,trap espanol,hip hop
453,Carita de Guiño,Don Patricio,42992,2019-03-27,5H7JBwAkg5lHFxniTeVNOW,2019,1601703,La Dura Vida del Joven Rapero,2019-01-27,0.36032864150740185,0.0,0.0465,0.805,0.688,0.00014199999999999998,0.114,0.8311556139198949,0.09004053271569196,0.6809999999999999,0.2168890433016417,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,0.0017176294586946422,trap espanol,hip hop
454,Carita de Guiño,Don Patricio,28681,2019-05-01,7rLpQOSGGVi2iyqCSEsSlf,2019,57934,La Dura Vida del Joven Rapero,2019-01-27,0.36032864150740185,0.53,0.0464,0.8059999999999999,0.688,0.000146,0.114,0.8311556139198949,0.09004053271569196,0.682,0.2168890433016417,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,6vPXtLmNd3mW0dd1Rb9eQ9,406089,0.7272727272727273,6.21270891420041e-05,trap espanol,hip hop
455,a otro lado,Natalia Lacunza,62573,2020-03-13,2oVYnyDY1NA9SmJrxXhyWd,2020,894245,ep2 🌧,2020-03-12,0.2791298795545287,0.6,0.463,0.741,0.3,0.0,0.135,0.6741956664478004,0.5411117544875507,0.4270000000000001,0.3826058488284304,5,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,0.0007981667793917121,eurovision,pop
456,dile,Natalia Lacunza,41694,2020-03-13,450ZuJBwt9AiKIGzg8g1CH,2020,41694,ep2 🌧,2020-03-12,0.1801912459708336,0.49,0.591,0.608,0.335,0.000499,0.138,0.5404464871963232,0.4817602779386218,0.509,0.11274061107362145,4,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,3.721437156479269e-05,eurovision,pop
457,ya te vas,Natalia Lacunza,39257,2020-03-13,35Sc4rTNlRNSNfI8BPMnTl,2020,39257,ep2 🌧,2020-03-12,0.2792811736317502,0.49,0.7190000000000001,0.59,0.306,0.16899999999999998,0.26,0.5813854235062378,0.02258251302837291,0.106,0.5186375450154005,4,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,3.5039204310429965e-05,eurovision,pop
458,olvídate de mí,Natalia Lacunza,38195,2020-03-13,4b0JCrKBUgl3VQYhxcxwdv,2020,38195,ep2 🌧,2020-03-12,0.2673776633527281,0.55,0.446,0.8140000000000001,0.267,1.95e-05,0.0921,0.6196979645436639,0.08338158656629995,0.335,0.2774351744826987,4,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,3.409130622912786e-05,eurovision,pop
459,algo duele más,Natalia Lacunza,37488,2020-03-13,2v7qpF9B6c8BZvO5RfOW1U,2020,37488,ep2 🌧,2020-03-12,0.2466067815646885,0.5,0.173,0.536,0.5,0.0,0.166,0.7569599474720946,0.542559351476549,0.423,0.6415404453768601,3,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,3.346026673432505e-05,eurovision,pop
460,boys,Natalia Lacunza,35215,2020-03-13,6sJ4N3LmjGWCTzyYGAxdRz,2020,35215,ep2 🌧,2020-03-12,0.20968076949706252,0.48,0.284,0.7929999999999999,0.611,0.0,0.146,0.76913985554826,0.15170816444701796,0.514,0.1172905906955924,4,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,3.1431479221331005e-05,eurovision,pop
461,llueve,Natalia Lacunza,33299,2020-03-13,5NliUthcviXaUsZ2YELGq1,2020,33299,ep2 🌧,2020-03-12,0.3137608373998959,0.51,0.7759999999999999,0.46,0.413,1.8e-06,0.116,0.667268548916612,0.2356687898089172,0.128,0.15068383320750178,4,2020-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,2.9721335413633424e-05,eurovision,pop
462,nana triste,Natalia Lacunza,35035,2020-03-22,721Lxh9pNJJhNERON4Zjmw,2020,408098,Otras Alas,2019-06-20,0.289215296600499,0.64,0.762,0.474,0.308,0.0,0.111,0.7101444517399869,0.04936305732484077,0.418,0.20643277588844872,4,2019-01-01,eurovision,latin talent show,latin viral pop,,,,,,,,"eurovision,latin talent show,latin viral pop",3Zs59sqZJ6fWQqWbRC8bOP,146405,0.6161616161616161,0.00036425170544559816,eurovision,pop
463,La Rubia - Remix 2,La Nueva Escuela,59557,2020-03-13,7KKTnv81z6DmfPIGsZWjOW,2020,3262919,La Rubia,2019-04-19,0.3503586182491429,0.68,0.319,0.758,0.7170000000000001,6.46e-06,0.378,0.8814182534471439,0.15605095541401276,0.753,0.3169685510219081,4,2019-01-01,dembow,dominican pop,,,,,,,,,"dembow,dominican pop",7mcJN2bWqCv7jvykgHp4KN,65164,0.5656565656565656,0.002912349020286416,dembow,reggaeton
464,Cuando Quieras,Rels B,58340,2020-03-13,1QBmYURvVM6Ai7y7yo9Dvx,2020,368493,Cuando Quieras,2020-03-08,0.21313232590282816,0.73,0.245,0.627,0.511,0.0,0.0875,0.7144123440577808,0.6757382744643892,0.596,0.23082627897187835,4,2020-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.00032890189046445905,r&b en espanol,hip hop
465,No Se Perdona,Rels B,36705,2020-04-02,7B5H39EGyskcG7OloPZi3I,2020,596583,No Se Perdona,2020-04-02,0.3169021127320377,0.67,0.457,0.845,0.628,0.0,0.0656,0.8828627708470126,0.2486971627099016,0.5579999999999999,0.2377147209546272,4,2020-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0005324857636887495,r&b en espanol,hip hop
466,Aleluya (Pt.2),Rels B,75172,2020-04-27,2zBgCRY5xJfbjPuG9MTSA2,2020,1012588,Para Llegar Arriba,2020-04-26,0.20754213796481252,0.69,0.0789,0.836,0.585,0.0006490000000000001,0.11,0.7673670387393303,0.08815865662999421,0.675,0.5979915948981434,4,2020-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0009037949362989953,r&b en espanol,hip hop
467,Para Llegar Arriba (Pt.1),Rels B,45178,2020-04-27,30QkPf3KGmQcEJxWUToPs7,2020,80650,Para Llegar Arriba,2020-04-26,0.3296236367506135,0.61,0.672,0.616,0.706,4.2700000000000015e-05,0.838,0.8649047931713724,0.3297625940938043,0.6629999999999999,0.16385271695919718,4,2020-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,7.19849154962472e-05,r&b en espanol,hip hop
468,A Mí,Rels B,57108,2019-03-13,6kbzFdX9KkJpAADAqArxgW,2019,2291199,A Mí,2019-02-21,0.34733273670471243,0.03,0.241,0.846,0.5479999999999999,0.0713,0.0419,0.8090938936309915,0.3370005790387956,0.516,0.2170026257591651,4,2019-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.002457029110972325,r&b en espanol,hip hop
469,Buenos Genes,Rels B,29547,2019-03-13,5I2I0xdHPV5opTDQbItBIb,2019,1500877,Flakk Daniel's Lp,2018-04-06,0.4383912567409205,0.04,0.486,0.804,0.535,0.0,0.108,0.7366710439921208,0.1734221192819919,0.628,0.5980517267874204,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0016095059752508664,r&b en espanol,hip hop
470,BALLIN',Rels B,61144,2019-04-12,4860hLxw5LtLdcu9Tw3lqM,2019,231057,BALLIN',2019-04-12,0.1885688349586762,0.01,0.0503,0.8490000000000001,0.657,0.0074,0.0999,0.7962245567957977,0.02446438911407064,0.276,0.3779222427858437,4,2019-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0002477802125847351,r&b en espanol,hip hop
471,Lejos de Ti,Rels B,26142,2018-03-13,1rDxSDjpyc0qBsWzWW7OnA,2018,536456,Lejos de Ti,2018-02-28,0.3002187353353728,0.01,0.607,0.757,0.464,8.1e-05,0.127,0.6623768877216022,0.3413433700057904,0.358,0.2572909915748542,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.00076224223749862,r&b en espanol,hip hop
472,Love It,Rels B,47378,2018-04-06,0tHHBrzFu993Sld8IjRygk,2018,69433,Flakk Daniel's Lp,2018-04-06,0.29581582125758715,0.0,0.457,0.8240000000000001,0.467,5.22e-05,0.135,0.6973079448456994,0.20092646207295886,0.474,0.35787827969346103,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,9.865630224331852e-05,r&b en espanol,hip hop
473,Lejos de Tí,Rels B,40320,2018-04-06,3TsRqBTufb4Q699WyhanVC,2018,760898,Flakk Daniel's Lp,2018-04-06,0.3093066371942385,0.01,0.487,0.795,0.238,0.000106,0.13699999999999998,0.35141168745896256,0.5005790387955993,0.399,0.2575649257371168,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0010811484893974996,r&b en espanol,hip hop
474,Es Mejor,Rels B,33363,2018-04-06,4Jf9672SfLlqutIdXlVrwv,2018,333858,Flakk Daniel's Lp,2018-04-06,0.26885983244822026,0.0,0.304,0.831,0.61,0.0,0.0921,0.7871306631648064,0.2559351476548929,0.547,0.5986062764329764,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0004743737956641631,r&b en espanol,hip hop
475,Flakk's Plan,Rels B,31530,2018-04-06,16Gn4H5gRmSWO99YfSYaZY,2018,101023,Flakk Daniel's Lp,2018-04-06,0.2781169785290626,0.01,0.512,0.873,0.3670000000000001,1.33e-06,0.111,0.6805318450426788,0.5917776491024899,0.6579999999999999,0.612062456988996,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.0001435420566809265,r&b en espanol,hip hop
476,Reina de Pikas,Rels B,29807,2018-04-06,2W9twq9ve4q97YAQbemuse,2018,91890,Flakk Daniel's Lp,2018-04-06,0.3014085735019963,0.01,0.378,0.8909999999999999,0.385,0.125,0.0905,0.7295141168745898,0.3572669368847713,0.417,0.20418785202210188,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,0.00013056511476010744,r&b en espanol,hip hop
477,Diles,Rels B,28655,2018-04-06,1Kmr5vrP0AGUY04JWXCFMf,2018,50166,Flakk Daniel's Lp,2018-04-06,0.28489444032730804,0.01,0.231,0.705,0.6709999999999999,0.0,0.0467,0.8138214051214708,0.6323103647944412,0.718,0.17021333458051327,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,7.128011260262869e-05,r&b en espanol,hip hop
478,Dime Que No,Rels B,26737,2018-04-06,7KKOMR6AvsYBiRwROXKZmQ,2018,67670,Flakk Daniel's Lp,2018-04-06,0.3752400831860994,0.0,0.0615,0.611,0.653,3.24e-06,0.28,0.7341759684832567,0.5512449334105386,0.203,0.4374127252440353,5,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,9.615128213969389e-05,r&b en espanol,hip hop
479,Open Your Eyes,Rels B,25326,2018-04-06,1emXAo6qs87Z5sjCjL5VWn,2018,25326,Flakk Daniel's Lp,2018-04-06,0.0,0.0,0.471,0.75,0.443,7.41e-05,0.34700000000000003,0.7318778726198293,0.3355529820497973,0.81,0.14389561104021492,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,3.5985331335449795e-05,r&b en espanol,hip hop
480,Si Me Muero,Rels B,23766,2018-04-06,3GilvF6fVPo31Bo9ZwsT6L,2018,23766,Flakk Daniel's Lp,2018-04-06,0.0790729519525911,0.0,0.742,0.7020000000000001,0.398,0.0,0.0669,0.6300722258699935,0.2762015055008686,0.41,0.479404827922577,4,2018-01-01,r&b en espanol,spanish hip hop,trap espanol,,,,,,,,"r&b en espanol,spanish hip hop,trap espanol",2IMZYfNi21MGqxopj9fWx8,1782751,0.8181818181818182,3.3768750869395075e-05,r&b en espanol,hip hop
481,Viene y Va,C. Tangana,57928,2020-03-13,1UozIJsPRJVXDRG08AgUQP,2020,891744,Viene y Va,2020-01-23,0.29686718687895697,0.65,0.269,0.8079999999999999,0.7190000000000001,7.840000000000001e-05,0.066,0.8370978332239002,0.036624203821656064,0.892,0.24430250349099025,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0007959344883358396,trap espanol,hip hop
482,Nunca Estoy,C. Tangana,71846,2020-04-23,6f4LYJwICqxoAILj82kwB0,2020,5752096,Nunca Estoy,2020-04-23,0.2256358838779493,0.74,0.474,0.917,0.377,0.00367,0.298,0.8506237688772161,0.19947886508396065,0.398,0.4847164781420583,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.005134087346389356,trap espanol,hip hop
483,Antes de Morirme (feat. Rosalía),C. Tangana,34371,2020-04-29,7aFBy1CBLGnZE1Iv6TvEZE,2020,5157997,Antes de Morirme (feat. Rosalía),2016-07-05,0.3224948649764469,0.71,0.0718,0.865,0.498,0.00312,0.108,0.7275114904793173,0.2096120440069485,0.131,0.23701986356742466,4,2016-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0046038187002467035,trap espanol,hip hop
484,No Te Debí Besar,C. Tangana,38921,2020-05-02,1KdwnsWOvhM53vezy5ROuf,2020,372416,No Te Debí Besar,2019-09-12,0.27844264544104785,0.7,0.125,0.672,0.684,0.0261,0.183,0.8325673013788575,0.4238563983786914,0.62,0.0854340520207656,3,2019-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.00033240340098512585,trap espanol,hip hop
485,Guille Asesino,C. Tangana,133243,2020-05-08,7jx4MkfAR6y1lGAqhqJtlP,2020,400023,Guille Asesino,2020-05-07,0.2077985686041711,0.56,0.109,0.408,0.78,0.00376,0.103,0.7803348653972423,0.14447017950202665,0.403,0.8855222454583721,4,2020-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0003570442883019875,trap espanol,hip hop
486,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,212051,2019-03-13,2vEY3cNwXYxIG4fPAoN14q,2019,9602177,Pa' Llamar Tu Atención (feat. MC Bin Laden),2019-01-24,0.265103123581618,0.61,0.188,0.884,0.738,0.0,0.0812,0.9119172685489166,0.0875796178343949,0.6779999999999999,0.464111284083089,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.010297153768707521,trap espanol,hip hop
487,Booty,C. Tangana,132483,2019-03-13,4W3FJapn5CD6Fnrlfj4HFe,2019,6100503,Booty,2018-10-24,0.25421251432806197,0.67,0.0167,0.825,0.7709999999999999,2.04e-06,0.0901,0.8839789888378201,0.08280254777070065,0.718,0.2704665566475805,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.006542039108158654,trap espanol,hip hop
488,Bien Duro,C. Tangana,37590,2019-03-13,3joo84oco9CD4dBsKNWRRW,2019,1718695,Bien Duro,2018-06-22,0.27773746118281195,0.59,0.163,0.845,0.67,0.0242,0.1,0.8262967826657912,0.2660683265778807,0.69,0.2577787280101022,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.001843088988727116,trap espanol,hip hop
489,Un Veneno,C. Tangana,30421,2019-03-13,42C5Bbb4dHwS5OFMvtGkG2,2019,214642,Un Veneno,2018-11-22,0.3048396154566132,0.61,0.8590000000000001,0.67,0.318,0.00198,0.106,0.5943532501641496,0.3977996525767226,0.304,0.1560756592793527,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.00023017714412293375,trap espanol,hip hop
490,Llorando en la Limo,C. Tangana,29636,2019-03-16,3YURfhPPT7GipmI7pIj0m3,2019,3391853,Avida Dollars,2018-04-20,0.1669953252694445,0.61,0.0406,0.792,0.418,5e-06,0.245,0.7405449770190414,0.22119281991893447,0.371,0.6183696240420655,3,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0036373451459863647,trap espanol,hip hop
491,Para Repartir,C. Tangana,60451,2019-04-25,1Z0e3ISgbi9YxYQtsvTYcd,2019,548559,Para Repartir,2019-04-24,0.2734499408927376,0.49,0.573,0.846,0.504,0.0,0.104,0.8070256073539067,0.032426172553561096,0.757,0.3509965190317429,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0005882620549702874,trap espanol,hip hop
492,Ontas?,C. Tangana,47840,2019-04-26,3Dj6xObwtNu6EvDKKsmuiE,2019,1286049,Ontas?,2019-04-26,0.315948190753624,0.53,0.182,0.711,0.804,0.0,0.0973,0.9007222586999344,0.04502026635784598,0.88,0.7319721255286596,4,2019-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.0013791293690058554,trap espanol,hip hop
493,Mala Mujer,C. Tangana,27381,2018-03-13,067QpM2xLhK24hTiovC3Zo,2018,1673632,Ídolo,2017-10-05,0.3812149170831528,0.52,0.231,0.838,0.748,1.76e-05,0.0692,0.8696979645436638,0.15315576143601622,0.473,0.25759833234227075,4,2017-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.002378038460618001,trap espanol,hip hop
494,Llorando en la Limo (feat. Alizzz),C. Tangana,45869,2018-03-22,0Umt5FqtUbnP4iR1QejfzB,2018,2871564,Llorando en la Limo (feat. Alizzz),2018-03-22,0.1669953252694445,0.55,0.036000000000000004,0.779,0.371,1.32e-05,0.26,0.7272488509520683,0.2023740590619572,0.365,0.6189642616138062,4,2018-01-01,trap espanol,,,,,,,,,,trap espanol,5TYxZTjIPqKM8K8NuP9woO,964365,0.7373737373737373,0.004080161967580729,trap espanol,hip hop
