Position,Track Name,Artist,Streams,date,region,spotify_id
1,Adan y Eva,Paulo Londra,319671,2019-01-08,es,6FyRXC8tJUh863JCkyWqtk
2,MALA,6ix9ine,242170,2019-01-08,es,0LQ1J0BCzA2qnAgp9MkkNE
3,Adictiva,Daddy Yankee,240311,2019-01-08,es,6MJUCumnQsQEKbCy28tbCP
4,NI BIEN NI MAL,Bad Bunny,233657,2019-01-08,es,278kSqsZIiYp8p3QjYAqa8
5,Calma - Remix,Pedro Capó,227887,2019-01-08,es,5iwz1NiezX7WWjnCgY5TH4
6,Vas A Quedarte,Aitana,213987,2019-01-08,es,2b3JxLi8KAiOsD8ehnOxDZ
7,Ella Quiere Beber - Remix,Anuel AA,211683,2019-01-08,es,2cYnZNzFRFK0H7vSNxPsUq
8,MIA (feat. Drake),Bad Bunny,209605,2019-01-08,es,116H0KvKr2Zl4RPuVBruDO
9,Booty,C. Tangana,202755,2019-01-08,es,4W3FJapn5CD6Fnrlfj4HFe
10,Amanece,Anuel AA,196782,2019-01-08,es,1LiN0Z98FkR1t0m8KmLcAH
11,Imposible,Luis Fonsi,193033,2019-01-08,es,3ao3OVxHlb3C08vAaApUlm
12,Solo de Mi,Bad Bunny,178246,2019-01-08,es,4uP3pUP18ennmz0tb3GphR
13,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,170135,2019-01-08,es,4w8niZpiMy6qz1mntFA5uM
14,Mujer Bruja,Lola Indigo,164070,2019-01-08,es,4R8TsvDoKSSDVERlaphNBA
15,Vaina Loca,Ozuna,154337,2019-01-08,es,48zFZh27QU5qsrBjn4C2FA
16,Bubalu,Becky G,152663,2019-01-08,es,7dNwJbsT0sg1le5kVugGJb
17,Lo siento,Beret,143404,2019-01-08,es,4S6gJt4RYR34t4sjW8wEah
18,Ibiza,Ozuna,141242,2019-01-08,es,1h9P5WJwyvK8OB7O2YiXgp
19,Replay,Maikel Delacalle,138637,2019-01-08,es,07w6jp4Fq8GGqhLoDYoVkb
20,MALAMENTE - Cap.1: Augurio,ROSALÍA,136396,2019-01-08,es,1B0BQaSRHxhI0AUlItY3LK
21,Cuando Te Besé,Becky G,126651,2019-01-08,es,2XXMDz7SPZ4mSFN1PXfHUy
22,Ta To Gucci (Remix),Cauty,125540,2019-01-08,es,7kuRvjpeUcn6qNV9IBXC2C
23,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,124922,2019-01-08,es,4txQPJDlvU72lC6EMhT7m9
24,Está Rico,Marc Anthony,123856,2019-01-08,es,2wRkBumdItthjYP9XknImg
25,Antes de Morirme (feat. Rosalía),C. Tangana,123159,2019-01-08,es,7aFBy1CBLGnZE1Iv6TvEZE
26,Asesina - Remix,Brytiago,111951,2019-01-08,es,59PYgzOiOjGDzjDT5N5oOX
27,Desde el Corazón,Bad Bunny,107688,2019-01-08,es,1R2mapMAUiYqre6jcFX57g
28,BEBE,6ix9ine,107076,2019-01-08,es,4KkUjFkcQvGvWekl8RATDn
29,TELÉFONO,Aitana,105795,2019-01-08,es,5h8VHxOBK1VWWj46T8fSly
30,Reggaeton,J Balvin,105640,2019-01-08,es,2D3z17LBMJ2HEHeBFFjTLi
31,Culpables,KAROL G,104001,2019-01-08,es,6q8Lb50EtqNeeJXXe8mMAH
32,Desconocidos,Mau y Ricky,101222,2019-01-08,es,0s5DNDV6LAKn2u2Ufa3VjQ
33,Cuando Nadie Ve,Morat,98136,2019-01-08,es,71iAechwVKGu26pahzFL0k
34,Mocca - Remix,Lalo Ebratt,98050,2019-01-08,es,1usoXi4f0BnMART4uActEA
35,5 Sentidos,Dvicio,97089,2019-01-08,es,7chjOPhoxbpRYSrO1rvdnu
36,Perdón,David Bisbal,94797,2019-01-08,es,4iCJFRTRsFlj4UWoEd7bS9
37,Devuelveme,Ozuna,93617,2019-01-08,es,5uvucCRBTkxv7VxIDLOqe7
38,Ni La Hora,Ana Guerra,92348,2019-01-08,es,1he4G9w0zh5GokInpOSINW
39,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,91152,2019-01-08,es,2KK9N6iBAisA0booTu3bGd
40,No Te Preocupes por Mi,Leiva,90854,2019-01-08,es,2huX4MIVEWQtzCpu6B05SV
41,Bajito,Ana Guerra,90084,2019-01-08,es,1izomJbkB4nTh5hDLgsBZd
42,PPP,Kevin Roldan,89889,2019-01-08,es,1DcxnVNFAyVl2sDQ646pXS
43,Créeme,KAROL G,88542,2019-01-08,es,1mT47pKLXUwPYGwB91GcNz
44,Sin Pijama,Becky G,88230,2019-01-08,es,2ijef6ni2amuunRoKTlgww
45,Girls Like You (feat. Cardi B),Maroon 5,85826,2019-01-08,es,7fa9MBXhVfQ8P8Df9OEbD8
46,A Solas - Remix,Lunay,84481,2019-01-08,es,3T5QSIgoaPIh07SwixRDp7
47,Mujeres,Mozart La Para,83773,2019-01-08,es,6xLvYhLOW2oETJoZv8ChU8
48,Usted,Juan Magán,78385,2019-01-08,es,79HTe42PihWUUq4BDjcuCq
49,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,77195,2019-01-08,es,5r8mGKhCDIVWb3AG4hm0l0
50,Celoso,Lele Pons,76285,2019-01-08,es,33zcmmElV1YbRZe57biUjg
51,Mejor Que Tú,Aitana,76027,2019-01-08,es,7Kn8yBD9hk8zJtgMQQrTKV
52,Te Boté - Remix,Nio Garcia,73404,2019-01-08,es,3V8UKqhEK5zBkBb6d6ub8i
53,"thank u, next",Ariana Grande,71058,2019-01-08,es,2rPE9A1vEgShuZxxzR2tZH
54,Tanta Falta,Bryant Myers,69878,2019-01-08,es,0sPTfDSZgE3KvcvqaKPtEx
55,Good Vibes,Fuego,68035,2019-01-08,es,4TwIbmabI2R5XUhqptk6Ev
56,Él no soy yo,Blas Cantó,67778,2019-01-08,es,38mCl4EuWhML4eaZPdNQ3a
57,Lo Malo - Operación Triunfo 2017,Aitana,67718,2019-01-08,es,7aJP1XcWcSU9w0eqSvaeZR
58,Luz Apaga,Ozuna,66613,2019-01-08,es,5Q3e16qE1RE5oilN3ukasm
59,Bohemian Rhapsody - 2011 Mix,Queen,65476,2019-01-08,es,7tFiyTwD0nx5a1eklYtX2J
60,A Partir De Hoy,David Bisbal,65138,2019-01-08,es,7ojH6H4wE6XJNgzU4uvNc8
61,No Me Acuerdo,Thalía,64782,2019-01-08,es,1G586ld1gbaECg4Bc6w40O
62,Te echo de menos,Beret,64048,2019-01-08,es,3gPOFPYLgpvQz0ZMwmv7NE
63,Say My Name,David Guetta,63693,2019-01-08,es,0YammaEkYSeo9vQYZ1OwS6
64,Baila Baila Baila,Ozuna,62513,2019-01-08,es,7uH27oIt4a6cIFCA8ZPcyG
65,No Es Justo,J Balvin,62270,2019-01-08,es,5qFeMRz4TvetPmzjre9Dq7
66,Besos En Guerra,Morat,61576,2019-01-08,es,1mlGScrDQqHqmhdIqE8MmA
67,La Cintura,Alvaro Soler,60516,2019-01-08,es,1BFmBgVOnLy3Ekrxz1lBOK
68,Shallow,Lady Gaga,60390,2019-01-08,es,2VxeLyX666F8uXCJ0dZF8B
69,De La Tierra Hasta Marte,Alfred García,60261,2019-01-08,es,5JeYtXkFiWoQ6nEjtURNMm
70,Me Niego (feat. Ozuna & Wisin),Reik,59155,2019-01-08,es,6jA8JUuPCGYjFcgw0AoM5T
71,Un Veneno,C. Tangana,58881,2019-01-08,es,42C5Bbb4dHwS5OFMvtGkG2
72,Mala Mía - Remix,Maluma,58555,2019-01-08,es,6sAwJPgaSQ9Q4XGnbx1gZb
73,Caro,Bad Bunny,58164,2019-01-08,es,6it15CsDlkqB7N4lF0C1qM
74,Amigos Con Derechos,Reik,57938,2019-01-08,es,2zDj4WjbNDmrRL6Z4YjjCA
75,Ya No Quiero Ná,Lola Indigo,57880,2019-01-08,es,2A2Q4CYBcVvBF2OqgJ3OWX
76,Vuelve,Sebastian Yatra,55541,2019-01-08,es,6WSAPEkvEfcEUgSTAo1D3S
77,DI MI NOMBRE - Cap.8: Éxtasis,ROSALÍA,55300,2019-01-08,es,2Sfl7odHUmG7qc8SbqUyzE
78,Solo (feat. Demi Lovato),Clean Bandit,53565,2019-01-08,es,3NuK5xMlSlB6K2Qp16zf3h
79,Bien Duro,C. Tangana,52907,2019-01-08,es,3joo84oco9CD4dBsKNWRRW
80,No Hay Nadie Más,Sebastian Yatra,52747,2019-01-08,es,3IPJg1sdqLj12kFIndaonN
81,One Kiss (with Dua Lipa),Calvin Harris,52696,2019-01-08,es,7ef4DlsgrMEH11cDZd32M6
82,Flames,David Guetta,52402,2019-01-08,es,66BjcDhhwWCcQIBxHMpKXh
83,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,52110,2019-01-08,es,4QtiVmuA88tPQiCOHZuQ5b
84,Ya No Tiene Novio,Sebastian Yatra,52025,2019-01-08,es,7uQmJ1jgNzBpATSoWKSPFu
85,Esta Vez,Cepeda,51970,2019-01-08,es,4xLg8ilWzOYwHeB92ZDmoD
86,Mala Mía,Maluma,51671,2019-01-08,es,62o8KoI44JfN7aYxgTnPvh
87,Promises (with Sam Smith),Calvin Harris,50935,2019-01-08,es,5N5k9nd479b1xpDZ4usjrg
88,La Forma en Que Me Miras,Super Yei,50498,2019-01-08,es,6t94PGXYAuo9GbJEnMpPcW
89,Te Vi,Piso 21,48939,2019-01-08,es,059bcIhyc2SBwm6sw2AZzd
90,I Like It,Cardi B,48923,2019-01-08,es,58q2HKrzhC3ozto2nDdN4z
91,Quiere Beber,Anuel AA,48466,2019-01-08,es,3rPAD722s5FFNnwjC91t7Z
92,Without Me,Halsey,48357,2019-01-08,es,5p7ujcrUXASCNwRaWNHR1C
93,Happier,Marshmello,48118,2019-01-08,es,2dpaYNEQHiRxtZbfNsse99
94,Callao,Wisin & Yandel,47813,2019-01-08,es,3gu0fRSgFuc4FmrtIv0DnC
95,Échame La Culpa,Luis Fonsi,47744,2019-01-08,es,2hl6q70unbviGo3g1R7uFx
96,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,46650,2019-01-08,es,27rdGxbavYJeBphck5MZAF
97,In My Mind,Dynoro,46311,2019-01-08,es,0E9ZjEAyAwOXZ7wJC0PD33
98,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles,46041,2019-01-08,es,5bITfqKGaPakO1l99hOMsI
99,200 Mph,Bad Bunny,45489,2019-01-08,es,5jGUJXnELDaDTgiRjD9lsg
100,Sweet but Psycho,Ava Max,45477,2019-01-08,es,25sgk305KZfyuqVBQIahim
101,Clandestino,Shakira,45270,2019-01-08,es,7DrluKkTviBwCc8AV3VGmf
102,Sola,Manuel Turizo,44756,2019-01-08,es,675w3ACw5xZR3ODhUJlEVN
103,No Tengo Nada,Alejandro Sanz,43342,2019-01-08,es,2gXclup5H2J9dInrVLFs3n
104,Cuando Perriabas,Bad Bunny,43060,2019-01-08,es,5mj8WVFcKdGA8p9HWGTSLc
105,Fuego,Eleni Foureira,42863,2019-01-08,es,4TwWOcvjY1qt3QJvtveAGm
106,La Llamada,Leiva,42718,2019-01-08,es,5ZCamgcqvkckdf2FdfYuth
107,Estamos Bien,Bad Bunny,42104,2019-01-08,es,2OWVCFTolecLiGZPquvWvT
108,Sin Culpa (feat. DrefQuila),Duki,41947,2019-01-08,es,3dLiBBKbeUIhzGNeuo5JGS
109,Si Estuviésemos Juntos,Bad Bunny,41886,2019-01-08,es,35wvL50xvKpCHEJPxLOLPI
110,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,41581,2019-01-08,es,3KkXRkHbMCARz0aVfEt68P
111,Te esperaré toda la vida,Dani Fernández,41470,2019-01-08,es,6MCPhEshiLRXgdFKqvr478
112,Déjame Ser,Manuel Carrasco,41462,2019-01-08,es,3cJGFgemiI7gROm7AzRAiR
113,Otra Noche en Miami,Bad Bunny,41354,2019-01-08,es,4vCAzANUWDE24URV6wQ4ra
114,Duro y Suave,Leslie Grace,41026,2019-01-08,es,31M5m42C3EGlbydf9XB5to
115,Calypso,Luis Fonsi,41023,2019-01-08,es,4178A5NkEjcsGc64jpBO6d
116,Kiss and Make Up,Dua Lipa,40604,2019-01-08,es,13hvHEstJ4sNbzdroPrPI3
117,Wow.,Post Malone,40208,2019-01-08,es,6MWtB6iiXyIwun0YzU6DFP
118,Rise,Jonas Blue,40150,2019-01-08,es,3KLygy1YWhmrQx0GRs7IOx
119,La Romana,Bad Bunny,40026,2019-01-08,es,1khmgu0pveJbkbpbkyvcQv
120,Déjalo,Nacho,39898,2019-01-08,es,4VTTpwcAxVSQNzEZLi75d0
121,La player (Bandolera),Zion & Lennox,39885,2019-01-08,es,0VKkyBKCXyR99navhVRqcP
122,Hipócrita,Anuel AA,39868,2019-01-08,es,6XBjCetHKdO5L9cwMDVffw
123,Me Rehúso,Danny Ocean,39865,2019-01-08,es,6De0lHrwBfPfrhorm9q1Xl
124,BAGDAD - Cap.7: Liturgia,ROSALÍA,39748,2019-01-08,es,1zZ7vl1amOLI4GE5oUn0YB
125,Another One Bites The Dust - Remastered 2011,Queen,39725,2019-01-08,es,5vdp5UmvTsnMEMESIF2Ym7
126,Noche De Fantasia,Bryant Myers,39318,2019-01-08,es,3gcAbJ38vIQvT6No64cIcn
127,Baby,Amenazzy,38347,2019-01-08,es,2IA8cFA46DkjgbsRG7kKbp
128,IDGAF,Dua Lipa,38264,2019-01-08,es,76cy1WJvNGJTj78UqeA5zr
129,Me Dijeron,Ozuna,37762,2019-01-08,es,17UUYZ290omPaJY4wKeyHh
130,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,37706,2019-01-08,es,114xlNyBqwTIkOdrU8LajN
131,Dicen,Antonio Orozco,37401,2019-01-08,es,1tHWjExSM4oJZRzC8UO0Sg
132,Don't Stop Me Now - 2011 Mix,Queen,37259,2019-01-08,es,5T8EDUDqKcs6OSOwEsfqG7
133,Dieciocho,Dani Martín,36502,2019-01-08,es,3nN5n70vM1tAMWBDZaRbxS
134,when the party's over,Billie Eilish,36477,2019-01-08,es,14JzyD6FlBD5z0wV5P07YI
135,Reggaetón en lo Oscuro,Wisin & Yandel,36409,2019-01-08,es,7LLXLd0pisbEAdIVK502VM
136,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,36384,2019-01-08,es,4Uy3kNxW2kB8AEoXljEcth
137,Inventas,Vanesa Martín,36231,2019-01-08,es,48eeeHvDzNvtJiQh5XDs2N
138,Shape of You,Ed Sheeran,35529,2019-01-08,es,7qiZfU4dY1lWllzX7mPBI3
139,Salvajes irracionales,Efecto Pasillo,35474,2019-01-08,es,1Ft3KKDbvXduw91Y9DZ2AB
140,Amasijo de huesos,Sidecars,35377,2019-01-08,es,72S6UNewVaLv3XqdcZ5J4L
141,Perfect,Ed Sheeran,34964,2019-01-08,es,0tgVpDi06FyKpA1z0VMD4v
142,TELÉFONO - Remix,Aitana,34925,2019-01-08,es,5GYM4rUDvbT9ov3eS1YMll
143,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,34684,2019-01-08,es,5CLGzJsGqhCEECcpnFQA8x
144,Cicatrices,Natos y Waor,34170,2019-01-08,es,19OsDvOm2hw28Bqg7wo4Ox
145,FRIENDS,Marshmello,34140,2019-01-08,es,08bNPGLD8AhKpnnERrAc6G
146,Chica Paranormal,Paulo Londra,33977,2019-01-08,es,7zAGi1cps7yYhAajGXlFTH
147,Ni Gucci Ni Prada,Kenny Man,33953,2019-01-08,es,32lexhcz93AinKK0qLTZaZ
148,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,33873,2019-01-08,es,2LskIZrCeLxRvCiGP8gxlh
149,El Patio,Pablo López,33710,2019-01-08,es,5Z2OHghVzPn8qyCyIbDy4m
150,Somebody To Love - 2011 Mix,Queen,33399,2019-01-08,es,6cFZ4PLC19taNlpl9pbGMf
151,Ojalá,Beret,33319,2019-01-08,es,0s3kHupM6ZlQGkHzveZSJq
152,Under Pressure - Remastered,Queen,33311,2019-01-08,es,2fuCquhmrzHpu5xcA1ci9x
153,Llorando en la Limo,C. Tangana,32865,2019-01-08,es,3YURfhPPT7GipmI7pIj0m3
154,Electricity (with Dua Lipa),Silk City,32656,2019-01-08,es,5N4erncE7kuUccm7zEmwzk
155,Havana (feat. Young Thug),Camila Cabello,32484,2019-01-08,es,1rfofaqEpACxVEHIZBJe6W
156,Me Gusta,Natti Natasha,32223,2019-01-08,es,2hNwoBCLppnljA7HVvwZns
157,RLNDT,Bad Bunny,31810,2019-01-08,es,6pZHZndlo57dPCYnvlYFOE
158,¿Quien Tu Eres?,Bad Bunny,31451,2019-01-08,es,6kN06eEOblRAuWI0xUUS91
159,Tenemos Que Hablar,Bad Bunny,31451,2019-01-08,es,5VQpJ2AY2iMzrRZKgcvNjh
160,2002,Anne-Marie,31209,2019-01-08,es,2BgEsaKNfHUdlh97KmvFyo
161,Brillo,J Balvin,31160,2019-01-08,es,3vgiIJW3iSQRRvgYiW86i9
162,La llave (feat. Piso 21),Pablo Alborán,31147,2019-01-08,es,0nJUoF6tA031X6zvX9ee4R
163,X,Nicky Jam,31084,2019-01-08,es,39N9RPD9MRb5WmoLzNzPeA
164,High Hopes,Panic! At The Disco,31074,2019-01-08,es,1rqqCSm0Qe4I9rUvWncaom
165,La reina del local (feat. Manuel Delgado),Sergio Contreras,30970,2019-01-08,es,11jKfAyVtsZlo1vtlrui8G
166,Brindemos,Anuel AA,30928,2019-01-08,es,7LeQ55Z5jPBB0ggYJtAiYO
167,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,30524,2019-01-08,es,1j6xOGusnyXq3l6IryKF3G
168,Madura (feat. Bad Bunny),Cosculluela,30066,2019-01-08,es,0r9d60ZYPAlFHq8qnUtkXN
169,Llegaste Tú,CNCO,29892,2019-01-08,es,6tT4Ks1N04Ut0lSQ3xjSaZ
170,lovely,Billie Eilish,29878,2019-01-08,es,1NJcg626wLln4pGHpiV7mf
171,Ser Bichote,Bad Bunny,29785,2019-01-08,es,4UEuIEv9Wc3wtiWUplGJ7q
172,Bad Liar,Imagine Dragons,29763,2019-01-08,es,2RSHsoi04658QL5xgQVov3
173,Me Haces Falta,Antonio José,29661,2019-01-08,es,7wCqmkAjudO0oKRASmv8Wg
174,Criminal,Natti Natasha,29569,2019-01-08,es,6Za3190Sbw39BBC77WSS1C
175,Natural,Imagine Dragons,29541,2019-01-08,es,2FY7b99s15jUprqC0M5NCT
176,Princesas,Pereza,29357,2019-01-08,es,3hlWUNjAlbZ6nOjAbrivBv
177,New Rules,Dua Lipa,29247,2019-01-08,es,2xJCMIJfcNYDc5iR0sAm2O
178,La Puerta Violeta,Rozalén,29200,2019-01-08,es,42ZASSKlh3UtYCgwZb8lBS
179,SAD!,XXXTENTACION,29159,2019-01-08,es,3ee8Jmje8o58CHK66QrVC2
180,Déjate Llevar,Juan Magán,29115,2019-01-08,es,4hXAdUl4nAnSPc9thzP2E2
181,Shotgun,George Ezra,29082,2019-01-08,es,4ofwffwvvnbSkrMSCKQDaC
182,Sirenas,Taburete,29000,2019-01-08,es,4unOsvr9C2NqI9aJXrxpCy
183,Bella - Remix,Wolfine,28970,2019-01-08,es,0SaYeGhSXN0dDWstyNTQ56
184,Moonlight,XXXTENTACION,28929,2019-01-08,es,0JP9xo3adEtGSdUEISiszL
185,Corazón (feat. Nego do Borel),Maluma,28905,2019-01-08,es,5cepAtqnEQ6yVG6088zMMu
186,Beautiful (feat. Camila Cabello),Bazzi,28879,2019-01-08,es,4VUwkH455At9kENOfzTqmF
187,Soldadito marinero,Fito y Fitipaldis,28829,2019-01-08,es,0eVborSuxUeSg0meWYd9dZ
188,Be Alright,Dean Lewis,28695,2019-01-08,es,3EPXxR3ImUwfayaurPi3cm
189,El Arrepentido,Melendi,28393,2019-01-08,es,42uFuC0Ob1JykwGlcrllDl
190,Happier,Ed Sheeran,28389,2019-01-08,es,2RttW7RAu5nOAfq6YFvApB
191,Me Dijeron De Pequeño,Manuel Carrasco,28310,2019-01-08,es,5C5BBcHPPK95HC3Qvg9nmH
192,Vuelve,Beret,28292,2019-01-08,es,3hZYJIRDVCq6Cg9d01B12j
193,Sirena,Cali Y El Dandee,28273,2019-01-08,es,1juHIWqgFiDFAKuEBP24Lt
194,Perdona (Ahora Sí Que Sí),Carolina Durante,28171,2019-01-08,es,1AODZVWUeYlsKoFTo2iyEA
195,Ficción,Costa,28054,2019-01-08,es,4AJg5mpsG8tIFnI7vWiUhK
196,Síguelo Bailando,Ozuna,28012,2019-01-08,es,5Y9fnynLlIvqtM710MHzfz
197,Guerrera,DELLAFUENTE,27998,2019-01-08,es,3Q6zROQvMXRtR9NYfDpNWL
198,Leave a Light On,Tom Walker,27791,2019-01-08,es,6lOWoTqVnAWXchddtTH31W
199,Puntos Suspensivos,Piso 21,27702,2019-01-08,es,04cd1MHVq1D8v1nuTZoCdv
200,Happy Now,Kygo,27510,2019-01-08,es,14sOS5L36385FJ3OL8hew4
1,Adan y Eva,Paulo Londra,325561,2019-01-09,es,6FyRXC8tJUh863JCkyWqtk
2,Adictiva,Daddy Yankee,253955,2019-01-09,es,6MJUCumnQsQEKbCy28tbCP
3,MALA,6ix9ine,253917,2019-01-09,es,0LQ1J0BCzA2qnAgp9MkkNE
4,Calma - Remix,Pedro Capó,244970,2019-01-09,es,5iwz1NiezX7WWjnCgY5TH4
5,NI BIEN NI MAL,Bad Bunny,241223,2019-01-09,es,278kSqsZIiYp8p3QjYAqa8
6,Ella Quiere Beber - Remix,Anuel AA,225353,2019-01-09,es,2cYnZNzFRFK0H7vSNxPsUq
7,Vas A Quedarte,Aitana,223682,2019-01-09,es,2b3JxLi8KAiOsD8ehnOxDZ
8,MIA (feat. Drake),Bad Bunny,214670,2019-01-09,es,116H0KvKr2Zl4RPuVBruDO
9,Booty,C. Tangana,212142,2019-01-09,es,4W3FJapn5CD6Fnrlfj4HFe
10,Imposible,Luis Fonsi,210448,2019-01-09,es,3ao3OVxHlb3C08vAaApUlm
11,Amanece,Anuel AA,208507,2019-01-09,es,1LiN0Z98FkR1t0m8KmLcAH
12,Mujer Bruja,Lola Indigo,194546,2019-01-09,es,4R8TsvDoKSSDVERlaphNBA
13,Solo de Mi,Bad Bunny,183885,2019-01-09,es,4uP3pUP18ennmz0tb3GphR
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,174952,2019-01-09,es,4w8niZpiMy6qz1mntFA5uM
15,Bubalu,Becky G,158243,2019-01-09,es,7dNwJbsT0sg1le5kVugGJb
16,Vaina Loca,Ozuna,152705,2019-01-09,es,48zFZh27QU5qsrBjn4C2FA
17,Replay,Maikel Delacalle,149283,2019-01-09,es,07w6jp4Fq8GGqhLoDYoVkb
18,Ibiza,Ozuna,144038,2019-01-09,es,1h9P5WJwyvK8OB7O2YiXgp
19,Lo siento,Beret,137152,2019-01-09,es,4S6gJt4RYR34t4sjW8wEah
20,Ta To Gucci (Remix),Cauty,135251,2019-01-09,es,7kuRvjpeUcn6qNV9IBXC2C
21,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,130322,2019-01-09,es,4txQPJDlvU72lC6EMhT7m9
22,Cuando Te Besé,Becky G,128605,2019-01-09,es,2XXMDz7SPZ4mSFN1PXfHUy
23,Antes de Morirme (feat. Rosalía),C. Tangana,127805,2019-01-09,es,7aFBy1CBLGnZE1Iv6TvEZE
24,Está Rico,Marc Anthony,126679,2019-01-09,es,2wRkBumdItthjYP9XknImg
25,MALAMENTE - Cap.1: Augurio,ROSALÍA,120342,2019-01-09,es,1B0BQaSRHxhI0AUlItY3LK
26,Asesina - Remix,Brytiago,117078,2019-01-09,es,59PYgzOiOjGDzjDT5N5oOX
27,Reggaeton,J Balvin,114912,2019-01-09,es,2D3z17LBMJ2HEHeBFFjTLi
28,BEBE,6ix9ine,109655,2019-01-09,es,4KkUjFkcQvGvWekl8RATDn
29,Desconocidos,Mau y Ricky,109483,2019-01-09,es,0s5DNDV6LAKn2u2Ufa3VjQ
30,Culpables,KAROL G,108747,2019-01-09,es,6q8Lb50EtqNeeJXXe8mMAH
31,Desde el Corazón,Bad Bunny,108565,2019-01-09,es,1R2mapMAUiYqre6jcFX57g
32,Mocca - Remix,Lalo Ebratt,106233,2019-01-09,es,1usoXi4f0BnMART4uActEA
33,Devuelveme,Ozuna,101953,2019-01-09,es,5uvucCRBTkxv7VxIDLOqe7
34,Cuando Nadie Ve,Morat,101700,2019-01-09,es,71iAechwVKGu26pahzFL0k
35,Perdón,David Bisbal,101624,2019-01-09,es,4iCJFRTRsFlj4UWoEd7bS9
36,TELÉFONO,Aitana,100927,2019-01-09,es,5h8VHxOBK1VWWj46T8fSly
37,Bajito,Ana Guerra,98531,2019-01-09,es,1izomJbkB4nTh5hDLgsBZd
38,Créeme,KAROL G,96396,2019-01-09,es,1mT47pKLXUwPYGwB91GcNz
39,5 Sentidos,Dvicio,94769,2019-01-09,es,7chjOPhoxbpRYSrO1rvdnu
40,PPP,Kevin Roldan,94411,2019-01-09,es,1DcxnVNFAyVl2sDQ646pXS
41,No Te Preocupes por Mi,Leiva,92651,2019-01-09,es,2huX4MIVEWQtzCpu6B05SV
42,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,89367,2019-01-09,es,2KK9N6iBAisA0booTu3bGd
43,Ni La Hora,Ana Guerra,87966,2019-01-09,es,1he4G9w0zh5GokInpOSINW
44,A Solas - Remix,Lunay,87119,2019-01-09,es,3T5QSIgoaPIh07SwixRDp7
45,Mujeres,Mozart La Para,85883,2019-01-09,es,6xLvYhLOW2oETJoZv8ChU8
46,Girls Like You (feat. Cardi B),Maroon 5,84683,2019-01-09,es,7fa9MBXhVfQ8P8Df9OEbD8
47,Sin Pijama,Becky G,81051,2019-01-09,es,2ijef6ni2amuunRoKTlgww
48,Celoso,Lele Pons,80409,2019-01-09,es,33zcmmElV1YbRZe57biUjg
49,Mejor Que Tú,Aitana,77978,2019-01-09,es,7Kn8yBD9hk8zJtgMQQrTKV
50,Good Vibes,Fuego,77955,2019-01-09,es,4TwIbmabI2R5XUhqptk6Ev
51,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,73935,2019-01-09,es,5r8mGKhCDIVWb3AG4hm0l0
52,Usted,Juan Magán,73538,2019-01-09,es,79HTe42PihWUUq4BDjcuCq
53,"thank u, next",Ariana Grande,70655,2019-01-09,es,2rPE9A1vEgShuZxxzR2tZH
54,Luz Apaga,Ozuna,70324,2019-01-09,es,5Q3e16qE1RE5oilN3ukasm
55,Tanta Falta,Bryant Myers,69718,2019-01-09,es,0sPTfDSZgE3KvcvqaKPtEx
56,Baila Baila Baila,Ozuna,69171,2019-01-09,es,7uH27oIt4a6cIFCA8ZPcyG
57,Él no soy yo,Blas Cantó,67502,2019-01-09,es,38mCl4EuWhML4eaZPdNQ3a
58,Say My Name,David Guetta,67308,2019-01-09,es,0YammaEkYSeo9vQYZ1OwS6
59,Te echo de menos,Beret,65718,2019-01-09,es,3gPOFPYLgpvQz0ZMwmv7NE
60,Bohemian Rhapsody - 2011 Mix,Queen,64630,2019-01-09,es,7tFiyTwD0nx5a1eklYtX2J
61,Te Boté - Remix,Nio Garcia,64265,2019-01-09,es,3V8UKqhEK5zBkBb6d6ub8i
62,A Partir De Hoy,David Bisbal,63045,2019-01-09,es,7ojH6H4wE6XJNgzU4uvNc8
63,No Me Acuerdo,Thalía,62859,2019-01-09,es,1G586ld1gbaECg4Bc6w40O
64,No Es Justo,J Balvin,61110,2019-01-09,es,5qFeMRz4TvetPmzjre9Dq7
65,De La Tierra Hasta Marte,Alfred García,60418,2019-01-09,es,5JeYtXkFiWoQ6nEjtURNMm
