Position,Track Name,Artist,Streams,date,region,spotify_id
1,Contando Lunares (feat. Cruz Cafuné),Don Patricio,453225,2019-03-14,es,6Cs7b9bu3fy5XhMwBA9Tz4
2,Con Calma,Daddy Yankee,442112,2019-03-14,es,5w9c2J52mkdntKOmRLeM2m
3,Secreto,Anuel AA,312066,2019-03-14,es,5W83ErFkO3aKAIS1WMi6u0
4,Baila Baila Baila,Ozuna,308888,2019-03-14,es,7uH27oIt4a6cIFCA8ZPcyG
5,Calma - Remix,Pedro Capó,273845,2019-03-14,es,5iwz1NiezX7WWjnCgY5TH4
6,Soltera,Lunay,268802,2019-03-14,es,4T4CZ3Q4z3GG7lU720YYhM
7,Un Año,Sebastian Yatra,259448,2019-03-14,es,5BDP2tky8oMQJPS33frKVp
8,Adan y Eva,Paulo Londra,250591,2019-03-14,es,6FyRXC8tJUh863JCkyWqtk
9,Amanece,Anuel AA,224814,2019-03-14,es,1LiN0Z98FkR1t0m8KmLcAH
10,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,217812,2019-03-14,es,2vEY3cNwXYxIG4fPAoN14q
11,HP,Maluma,204169,2019-03-14,es,31UjYv5vLsDkzchJOtUMtW
12,Ta To Gucci (Remix),Cauty,195906,2019-03-14,es,7kuRvjpeUcn6qNV9IBXC2C
13,Ella Quiere Beber - Remix,Anuel AA,190053,2019-03-14,es,3f5lA8nnc4YYF1qf78WpHw
14,NI BIEN NI MAL,Bad Bunny,174444,2019-03-14,es,278kSqsZIiYp8p3QjYAqa8
15,Esclavo de Tus Besos,Manuel Turizo,173182,2019-03-14,es,3g4UyIcQwutiG0TfW32GnX
16,Si Se Da,Myke Towers,170122,2019-03-14,es,5KbBGUpIZd6gVFUU8tqYiQ
17,Pa Mí - Remix,Dalex,163043,2019-03-14,es,224EVTFiLsdQignUFLvDeH
18,Adictiva,Daddy Yankee,161068,2019-03-14,es,6MJUCumnQsQEKbCy28tbCP
19,Mujer Bruja,Lola Indigo,153363,2019-03-14,es,4R8TsvDoKSSDVERlaphNBA
20,Say My Name,David Guetta,147270,2019-03-14,es,0YammaEkYSeo9vQYZ1OwS6
21,MALA,6ix9ine,143084,2019-03-14,es,0LQ1J0BCzA2qnAgp9MkkNE
22,7 rings,Ariana Grande,142442,2019-03-14,es,6ocbgoVGwYJhOv1GgI9NsF
23,Desconocidos,Mau y Ricky,139949,2019-03-14,es,0s5DNDV6LAKn2u2Ufa3VjQ
24,Imposible,Luis Fonsi,139244,2019-03-14,es,4cuGZb0iFyHtwaSKdKrJkF
25,Te Vi,Piso 21,139147,2019-03-14,es,059bcIhyc2SBwm6sw2AZzd
26,Booty,C. Tangana,139005,2019-03-14,es,4W3FJapn5CD6Fnrlfj4HFe
27,Aullando,Wisin & Yandel,132209,2019-03-14,es,7BuHdm4lQqcyG3qTwdkxus
28,MIA (feat. Drake),Bad Bunny,131341,2019-03-14,es,116H0KvKr2Zl4RPuVBruDO
29,Sweet but Psycho,Ava Max,130272,2019-03-14,es,25sgk305KZfyuqVBQIahim
30,Ganas Sobran,Bryant Myers,127072,2019-03-14,es,17iXKeQe2iVYXJcMpQqthG
31,Baby,Amenazzy,122786,2019-03-14,es,2IA8cFA46DkjgbsRG7kKbp
32,Forever Alone,Paulo Londra,122317,2019-03-14,es,5NPzbTzFxIQPaheZuPhn4f
33,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,114604,2019-03-14,es,4w8niZpiMy6qz1mntFA5uM
34,París,DELLAFUENTE,111929,2019-03-14,es,64NRP5zPfcCZJw8Lc61Wgi
35,Vas A Quedarte,Aitana,111857,2019-03-14,es,2b3JxLi8KAiOsD8ehnOxDZ
36,A Solas - Remix,Lunay,111670,2019-03-14,es,3T5QSIgoaPIh07SwixRDp7
37,Lo siento,Beret,107436,2019-03-14,es,4S6gJt4RYR34t4sjW8wEah
38,Reggaeton,J Balvin,105950,2019-03-14,es,2D3z17LBMJ2HEHeBFFjTLi
39,Shallow,Lady Gaga,105055,2019-03-14,es,2VxeLyX666F8uXCJ0dZF8B
40,Enchochado de Ti,Don Patricio,103618,2019-03-14,es,5fL5vIkuEYyJpUSUcueMHT
41,Bubalu,Becky G,101150,2019-03-14,es,7dNwJbsT0sg1le5kVugGJb
42,La Plata (feat. Lalo Ebratt),Juanes,100655,2019-03-14,es,7Eso5mURNFprb5PmhOXDlf
43,Sucker,Jonas Brothers,99767,2019-03-14,es,4y3OI86AEP6PQoDE6olYhO
44,Luz Apaga,Ozuna,96604,2019-03-14,es,5Q3e16qE1RE5oilN3ukasm
45,Vaina Loca,Ozuna,94549,2019-03-14,es,48zFZh27QU5qsrBjn4C2FA
46,Ibiza,Ozuna,92494,2019-03-14,es,1h9P5WJwyvK8OB7O2YiXgp
47,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,92347,2019-03-14,es,4txQPJDlvU72lC6EMhT7m9
48,Antes de Morirme (feat. Rosalía),C. Tangana,90793,2019-03-14,es,7aFBy1CBLGnZE1Iv6TvEZE
49,Desde el Corazón,Bad Bunny,90024,2019-03-14,es,1R2mapMAUiYqre6jcFX57g
50,Caro,Bad Bunny,89095,2019-03-14,es,6it15CsDlkqB7N4lF0C1qM
51,5 Sentidos,Dvicio,81210,2019-03-14,es,7chjOPhoxbpRYSrO1rvdnu
52,Controla,Brytiago,80633,2019-03-14,es,4AKWHLChPxYdXAB2cHmZB7
53,Caliente,Darell,79359,2019-03-14,es,4pN7yDeBmmAud5lBtuCsVs
54,Asesina - Remix,Brytiago,74108,2019-03-14,es,59PYgzOiOjGDzjDT5N5oOX
55,Créeme,KAROL G,72543,2019-03-14,es,1mT47pKLXUwPYGwB91GcNz
56,Sin Pijama,Becky G,71874,2019-03-14,es,2ijef6ni2amuunRoKTlgww
57,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,71403,2019-03-14,es,1WSGTYKLEpKfNQYYW5Oymt
58,Devuelveme,Ozuna,68675,2019-03-14,es,5uvucCRBTkxv7VxIDLOqe7
59,Bajito,Ana Guerra,67833,2019-03-14,es,7KZQidvgSlEeVvJtDYpMJy
60,Solo de Mi,Bad Bunny,66974,2019-03-14,es,4uP3pUP18ennmz0tb3GphR
61,Otra Copa,Bandaga,66970,2019-03-14,es,38a7xqi18rg8wGJhK71fj8
62,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,66962,2019-03-14,es,2ktoFujjJtantyMoVdBJlX
63,Cuando Nadie Ve,Morat,66793,2019-03-14,es,71iAechwVKGu26pahzFL0k
64,Happier,Marshmello,65831,2019-03-14,es,2dpaYNEQHiRxtZbfNsse99
65,Está Rico,Marc Anthony,64729,2019-03-14,es,2wRkBumdItthjYP9XknImg
66,Replay,Maikel Delacalle,64130,2019-03-14,es,07w6jp4Fq8GGqhLoDYoVkb
67,Que Le De,Rauw Alejandro,62476,2019-03-14,es,08aYFNUTIOMGq93e2VSArQ
68,Sola,Luis Fonsi,61987,2019-03-14,es,0mtdxzBRDbueLFpiwpbHKO
69,Perdón,David Bisbal,60844,2019-03-14,es,4iCJFRTRsFlj4UWoEd7bS9
70,Wow.,Post Malone,60364,2019-03-14,es,6MWtB6iiXyIwun0YzU6DFP
71,Usted,Juan Magán,59973,2019-03-14,es,79HTe42PihWUUq4BDjcuCq
72,MALAMENTE - Cap.1: Augurio,ROSALÍA,58494,2019-03-14,es,1B0BQaSRHxhI0AUlItY3LK
73,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,58222,2019-03-14,es,2KK9N6iBAisA0booTu3bGd
74,A Mí,Rels B,57984,2019-03-14,es,6kbzFdX9KkJpAADAqArxgW
75,Un Traguito,Lérica,57702,2019-03-14,es,5OSrMt5y9dExB2J5vMdTVk
76,Good Vibes,Fuego,57222,2019-03-14,es,4TwIbmabI2R5XUhqptk6Ev
77,Girls Like You (feat. Cardi B),Maroon 5,57100,2019-03-14,es,7fa9MBXhVfQ8P8Df9OEbD8
78,No Te Preocupes por Mi,Leiva,57001,2019-03-14,es,2huX4MIVEWQtzCpu6B05SV
79,Ni Gucci Ni Prada,Kenny Man,56523,2019-03-14,es,32lexhcz93AinKK0qLTZaZ
80,Culpables,KAROL G,56296,2019-03-14,es,6q8Lb50EtqNeeJXXe8mMAH
81,Te esperaré toda la vida,Dani Fernández,55931,2019-03-14,es,6MCPhEshiLRXgdFKqvr478
82,Swing (Bonus Track),Danny Ocean,54446,2019-03-14,es,5zUGr7GcNo7UNjvkNYkjiH
83,bury a friend,Billie Eilish,53959,2019-03-14,es,4NzMOnvSJVNKF7nw5NkXIP
84,Déjate Querer,Lalo Ebratt,53944,2019-03-14,es,3mN2DtljBhnrIpc3Nu2pJ8
85,Dancing With A Stranger (with Normani),Sam Smith,52665,2019-03-14,es,6Qs4SXO9dwPj5GKvVOv8Ki
86,Without Me,Halsey,52635,2019-03-14,es,5p7ujcrUXASCNwRaWNHR1C
87,Bohemian Rhapsody - 2011 Mix,Queen,52381,2019-03-14,es,7tFiyTwD0nx5a1eklYtX2J
88,No te enamores,Efecto Pasillo,52361,2019-03-14,es,4AMNoX4gzC25M4I00poxI2
89,La Romana,Bad Bunny,52272,2019-03-14,es,1khmgu0pveJbkbpbkyvcQv
90,No Es Justo,J Balvin,51805,2019-03-14,es,5qFeMRz4TvetPmzjre9Dq7
91,Ni La Hora,Ana Guerra,51073,2019-03-14,es,1aIeJAvEbFrD33tjUEJ7yo
92,A Partir De Hoy,David Bisbal,50840,2019-03-14,es,7ojH6H4wE6XJNgzU4uvNc8
93,Te Boté - Remix,Nio Garcia,50720,2019-03-14,es,3V8UKqhEK5zBkBb6d6ub8i
94,No Me Acuerdo,Thalía,50195,2019-03-14,es,1G586ld1gbaECg4Bc6w40O
95,"break up with your girlfriend, i'm bored",Ariana Grande,49790,2019-03-14,es,4kV4N9D1iKVxx1KLvtTpjS
96,Sola,Manuel Turizo,49703,2019-03-14,es,675w3ACw5xZR3ODhUJlEVN
97,Si Estuviésemos Juntos,Bad Bunny,49555,2019-03-14,es,35wvL50xvKpCHEJPxLOLPI
98,Te echo de menos,Beret,49076,2019-03-14,es,3gPOFPYLgpvQz0ZMwmv7NE
99,TELÉFONO,Aitana,49014,2019-03-14,es,5h8VHxOBK1VWWj46T8fSly
100,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,48655,2019-03-14,es,27rdGxbavYJeBphck5MZAF
101,Me Niego (feat. Ozuna & Wisin),Reik,48409,2019-03-14,es,6jA8JUuPCGYjFcgw0AoM5T
102,Besos En Guerra,Morat,47982,2019-03-14,es,1mlGScrDQqHqmhdIqE8MmA
103,High Hopes,Panic! At The Disco,47182,2019-03-14,es,1rqqCSm0Qe4I9rUvWncaom
104,Él no soy yo,Blas Cantó,47094,2019-03-14,es,38mCl4EuWhML4eaZPdNQ3a
105,Noche De Fantasia,Bryant Myers,46660,2019-03-14,es,3gcAbJ38vIQvT6No64cIcn
106,Giant (with Rag'n'Bone Man),Calvin Harris,46573,2019-03-14,es,5itOtNx0WxtJmi1TQ3RuRd
107,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,46347,2019-03-14,es,4QtiVmuA88tPQiCOHZuQ5b
108,Mujeres,Mozart La Para,46228,2019-03-14,es,6xLvYhLOW2oETJoZv8ChU8
109,Love Someone,Lukas Graham,46010,2019-03-14,es,3id2EVGKc3eFAMn9nFnB0r
110,Celoso,Lele Pons,45407,2019-03-14,es,33zcmmElV1YbRZe57biUjg
111,La Cintura,Alvaro Soler,45348,2019-03-14,es,1BFmBgVOnLy3Ekrxz1lBOK
112,Lo Malo - Operación Triunfo 2017,Aitana,44950,2019-03-14,es,7aJP1XcWcSU9w0eqSvaeZR
113,No Hay Nadie Más,Sebastian Yatra,44611,2019-03-14,es,3IPJg1sdqLj12kFIndaonN
114,Me Rehúso,Danny Ocean,44573,2019-03-14,es,6De0lHrwBfPfrhorm9q1Xl
115,One Kiss (with Dua Lipa),Calvin Harris,44480,2019-03-14,es,7ef4DlsgrMEH11cDZd32M6
116,Sin Culpa (feat. DrefQuila),Duki,44338,2019-03-14,es,3dLiBBKbeUIhzGNeuo5JGS
117,Ya No Quiero Ná,Lola Indigo,44262,2019-03-14,es,2A2Q4CYBcVvBF2OqgJ3OWX
118,No Te Enamores,Paloma Mami,44055,2019-03-14,es,0EJu1RBtxzldMG2peczuPv
119,La Forma en Que Me Miras,Super Yei,44048,2019-03-14,es,6t94PGXYAuo9GbJEnMpPcW
120,Flames,David Guetta,43773,2019-03-14,es,66BjcDhhwWCcQIBxHMpKXh
121,Échame La Culpa,Luis Fonsi,43766,2019-03-14,es,0mlAOSILGRys2IbvyOT5VJ
122,wish you were gay,Billie Eilish,43188,2019-03-14,es,4txc3txsIt81diMzGhrVPS
123,Nadie,Farruko,42948,2019-03-14,es,2VRVV7cvAGPJ2EBU4FIVCz
124,BEBE,6ix9ine,42904,2019-03-14,es,4KkUjFkcQvGvWekl8RATDn
125,Cuando Te Besé,Becky G,42588,2019-03-14,es,2XXMDz7SPZ4mSFN1PXfHUy
126,Loca,Alvaro Soler,42346,2019-03-14,es,2UxnZEvavlFv9dTbfrkNnd
127,Please Me,Cardi B,42269,2019-03-14,es,0PG9fbaaHFHfre2gUVo7AN
128,Kiss and Make Up,Dua Lipa,42187,2019-03-14,es,13hvHEstJ4sNbzdroPrPI3
129,Déjame Ser,Manuel Carrasco,42167,2019-03-14,es,3cJGFgemiI7gROm7AzRAiR
130,Promises (with Sam Smith),Calvin Harris,41534,2019-03-14,es,5N5k9nd479b1xpDZ4usjrg
131,"thank u, next",Ariana Grande,40955,2019-03-14,es,3e9HZxeyfWwjeyPAMmWSSQ
132,Vuelve,Sebastian Yatra,40928,2019-03-14,es,6WSAPEkvEfcEUgSTAo1D3S
133,IDGAF,Dua Lipa,40626,2019-03-14,es,76cy1WJvNGJTj78UqeA5zr
134,Calypso,Luis Fonsi,40591,2019-03-14,es,2u7tDWQ6LX0Kw1LiK1jaok
135,Cama Vacia,Ozuna,39406,2019-03-14,es,6sR4WtcYJOCXzDsDfY9PwV
136,Mocca - Remix,Lalo Ebratt,39157,2019-03-14,es,1usoXi4f0BnMART4uActEA
137,De Ellos Aprendí,David Rees,38334,2019-03-14,es,3VaFDR5FuLjgZxJ36hV9LN
138,Cuando zarpa el amor (feat. Juan Magán),Camela,38280,2019-03-14,es,1TKHSdKzRgiXwawMz4AARW
139,Bien Duro,C. Tangana,38215,2019-03-14,es,3joo84oco9CD4dBsKNWRRW
140,Solo (feat. Demi Lovato),Clean Bandit,38186,2019-03-14,es,3NuK5xMlSlB6K2Qp16zf3h
141,Amasijo de huesos,Sidecars,37902,2019-03-14,es,72S6UNewVaLv3XqdcZ5J4L
142,PPP,Kevin Roldan,37887,2019-03-14,es,1DcxnVNFAyVl2sDQ646pXS
143,Dile la Verdad,The Rudeboyz,37763,2019-03-14,es,6qP73DRFGojLuIk1siIhNE
144,Ya No Tiene Novio,Sebastian Yatra,37708,2019-03-14,es,7uQmJ1jgNzBpATSoWKSPFu
145,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,37564,2019-03-14,es,5r8mGKhCDIVWb3AG4hm0l0
146,Soldadito marinero,Fito y Fitipaldis,37536,2019-03-14,es,0eVborSuxUeSg0meWYd9dZ
147,I Like It,Cardi B,37344,2019-03-14,es,58q2HKrzhC3ozto2nDdN4z
148,Clandestino,Shakira,36994,2019-03-14,es,7DrluKkTviBwCc8AV3VGmf
149,Duro y Suave,Leslie Grace,36632,2019-03-14,es,31M5m42C3EGlbydf9XB5to
150,In My Mind,Dynoro,36552,2019-03-14,es,0E9ZjEAyAwOXZ7wJC0PD33
151,Princesas,Pereza,36357,2019-03-14,es,3hlWUNjAlbZ6nOjAbrivBv
152,Salvajes irracionales,Efecto Pasillo,36310,2019-03-14,es,1Ft3KKDbvXduw91Y9DZ2AB
153,La reina del local (feat. Manuel Delgado),Sergio Contreras,36251,2019-03-14,es,11jKfAyVtsZlo1vtlrui8G
154,No Ando Solo,Bryant Myers,36230,2019-03-14,es,6ZEb5M7dycMbooECbG2He4
155,Hipócrita,Anuel AA,35947,2019-03-14,es,4CbANooTL2aTHzJZqQ0Uvk
156,Back In The City,Alejandro Sanz,35846,2019-03-14,es,6ydCAmvfPBYxCnqdDZAZ6d
157,Shape of You,Ed Sheeran,35433,2019-03-14,es,7qiZfU4dY1lWllzX7mPBI3
158,La player (Bandolera),Zion & Lennox,35254,2019-03-14,es,0VKkyBKCXyR99navhVRqcP
159,Déjalo,Nacho,34898,2019-03-14,es,4VTTpwcAxVSQNzEZLi75d0
160,Cicatrices,Natos y Waor,34303,2019-03-14,es,19OsDvOm2hw28Bqg7wo4Ox
161,Another One Bites The Dust - Remastered 2011,Queen,34228,2019-03-14,es,5vdp5UmvTsnMEMESIF2Ym7
162,Callao,Wisin & Yandel,34213,2019-03-14,es,3gu0fRSgFuc4FmrtIv0DnC
163,La Llamada,Leiva,33263,2019-03-14,es,5ZCamgcqvkckdf2FdfYuth
164,Poca Suerte,Funzo & Baby Loud,32925,2019-03-14,es,5NuVQ1a9vJxMeXJNMpXfZ7
165,2002,Anne-Marie,32792,2019-03-14,es,2BgEsaKNfHUdlh97KmvFyo
166,"Y, ¿Si Fuera Ella? - + Es +",Pablo Alborán,32735,2019-03-14,es,114xlNyBqwTIkOdrU8LajN
167,Mala Mía,Maluma,32678,2019-03-14,es,62o8KoI44JfN7aYxgTnPvh
168,DI MI NOMBRE - Cap.8: Éxtasis,ROSALÍA,32308,2019-03-14,es,2Sfl7odHUmG7qc8SbqUyzE
169,Don't Stop Me Now - 2011 Mix,Queen,32201,2019-03-14,es,5T8EDUDqKcs6OSOwEsfqG7
170,Dicen,Antonio Orozco,32141,2019-03-14,es,1tHWjExSM4oJZRzC8UO0Sg
171,Inventas,Vanesa Martín,32134,2019-03-14,es,48eeeHvDzNvtJiQh5XDs2N
172,Me Haces Falta,Antonio José,32007,2019-03-14,es,7wCqmkAjudO0oKRASmv8Wg
173,Quiere Beber,Anuel AA,31975,2019-03-14,es,0FDMH2ahuIVzCybwHJK9zh
174,Soldadito de Hierro,Nil Moliner,31875,2019-03-14,es,3DfUO7e24abpbIreUpUK4B
175,Perfect,Ed Sheeran,31867,2019-03-14,es,0tgVpDi06FyKpA1z0VMD4v
176,Como Camarón,Estopa,31835,2019-03-14,es,1VB4sadHjFcFklHcZuoROi
177,i'm so tired...,Lauv,31811,2019-03-14,es,7COXchtUOMd6uIT6HvmRaI
178,La Venda,Miki Núñez,31795,2019-03-14,es,3fCyP5h59OZOgfqQbeO1lJ
179,New Rules,Dua Lipa,31693,2019-03-14,es,2xJCMIJfcNYDc5iR0sAm2O
180,Happy Now,Kygo,31340,2019-03-14,es,14sOS5L36385FJ3OL8hew4
181,when the party's over,Billie Eilish,31303,2019-03-14,es,14JzyD6FlBD5z0wV5P07YI
182,lovely,Billie Eilish,31075,2019-03-14,es,1NJcg626wLln4pGHpiV7mf
183,Un Veneno,C. Tangana,31066,2019-03-14,es,42C5Bbb4dHwS5OFMvtGkG2
184,Let Me Down Slowly,Alec Benjamin,30990,2019-03-14,es,2qxmye6gAegTMjLKEBoR3d
185,Sirenas,Taburete,30912,2019-03-14,es,4unOsvr9C2NqI9aJXrxpCy
186,Fuego,Eleni Foureira,30763,2019-03-14,es,4TwWOcvjY1qt3QJvtveAGm
187,Speechless (feat. Erika Sirola),Robin Schulz,30763,2019-03-14,es,1rCcsYnmqbMYdkG7kS9GC5
188,Shotgun,George Ezra,30655,2019-03-14,es,4ofwffwvvnbSkrMSCKQDaC
189,Rise,Jonas Blue,30618,2019-03-14,es,3KLygy1YWhmrQx0GRs7IOx
190,Azukita,Steve Aoki,30180,2019-03-14,es,6FeTled691bl3j2Npf7oo8
191,Amigos Con Derechos,Reik,30095,2019-03-14,es,2zDj4WjbNDmrRL6Z4YjjCA
192,Esta Vez,Cepeda,29775,2019-03-14,es,4xLg8ilWzOYwHeB92ZDmoD
193,Buenos Genes,Rels B,29522,2019-03-14,es,5I2I0xdHPV5opTDQbItBIb
194,Criminal,Natti Natasha,29400,2019-03-14,es,6Za3190Sbw39BBC77WSS1C
195,Mala Mía - Remix,Maluma,29369,2019-03-14,es,6sAwJPgaSQ9Q4XGnbx1gZb
196,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,29369,2019-03-14,es,20ZP3Om9DvDazXrNUC7WM2
197,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,29350,2019-03-14,es,3KkXRkHbMCARz0aVfEt68P
198,Ajena,Dylan Fuentes,29282,2019-03-14,es,0G7W9VjTZGYvcJ2ZIYgFTo
199,Dieciocho,Dani Martín,29059,2019-03-14,es,3nN5n70vM1tAMWBDZaRbxS
200,Bad Liar,Imagine Dragons,29059,2019-03-14,es,2RSHsoi04658QL5xgQVov3
1,Contando Lunares (feat. Cruz Cafuné),Don Patricio,522401,2019-03-15,es,6Cs7b9bu3fy5XhMwBA9Tz4
2,Con Calma,Daddy Yankee,521574,2019-03-15,es,5w9c2J52mkdntKOmRLeM2m
3,Baila Baila Baila,Ozuna,369570,2019-03-15,es,7uH27oIt4a6cIFCA8ZPcyG
4,Secreto,Anuel AA,368349,2019-03-15,es,5W83ErFkO3aKAIS1WMi6u0
5,Calma - Remix,Pedro Capó,327819,2019-03-15,es,5iwz1NiezX7WWjnCgY5TH4
6,Soltera,Lunay,318875,2019-03-15,es,4T4CZ3Q4z3GG7lU720YYhM
7,Un Año,Sebastian Yatra,295638,2019-03-15,es,5BDP2tky8oMQJPS33frKVp
8,Adan y Eva,Paulo Londra,284301,2019-03-15,es,6FyRXC8tJUh863JCkyWqtk
9,Amanece,Anuel AA,260512,2019-03-15,es,1LiN0Z98FkR1t0m8KmLcAH
10,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,246067,2019-03-15,es,2vEY3cNwXYxIG4fPAoN14q
11,HP,Maluma,246023,2019-03-15,es,31UjYv5vLsDkzchJOtUMtW
12,Ta To Gucci (Remix),Cauty,225594,2019-03-15,es,7kuRvjpeUcn6qNV9IBXC2C
13,Ella Quiere Beber - Remix,Anuel AA,224539,2019-03-15,es,3f5lA8nnc4YYF1qf78WpHw
14,Si Se Da,Myke Towers,206444,2019-03-15,es,5KbBGUpIZd6gVFUU8tqYiQ
15,NI BIEN NI MAL,Bad Bunny,201929,2019-03-15,es,278kSqsZIiYp8p3QjYAqa8
16,Esclavo de Tus Besos,Manuel Turizo,198017,2019-03-15,es,3g4UyIcQwutiG0TfW32GnX
17,Pa Mí - Remix,Dalex,196604,2019-03-15,es,224EVTFiLsdQignUFLvDeH
18,Adictiva,Daddy Yankee,186593,2019-03-15,es,6MJUCumnQsQEKbCy28tbCP
19,Mujer Bruja,Lola Indigo,176048,2019-03-15,es,4R8TsvDoKSSDVERlaphNBA
20,MALA,6ix9ine,169196,2019-03-15,es,0LQ1J0BCzA2qnAgp9MkkNE
21,Desconocidos,Mau y Ricky,167417,2019-03-15,es,0s5DNDV6LAKn2u2Ufa3VjQ
22,Booty,C. Tangana,160212,2019-03-15,es,4W3FJapn5CD6Fnrlfj4HFe
23,Say My Name,David Guetta,159796,2019-03-15,es,0YammaEkYSeo9vQYZ1OwS6
24,Imposible,Luis Fonsi,159191,2019-03-15,es,4cuGZb0iFyHtwaSKdKrJkF
25,Aullando,Wisin & Yandel,155108,2019-03-15,es,7BuHdm4lQqcyG3qTwdkxus
26,7 rings,Ariana Grande,152148,2019-03-15,es,6ocbgoVGwYJhOv1GgI9NsF
27,Te Vi,Piso 21,149531,2019-03-15,es,059bcIhyc2SBwm6sw2AZzd
28,Ganas Sobran,Bryant Myers,145004,2019-03-15,es,17iXKeQe2iVYXJcMpQqthG
29,MIA (feat. Drake),Bad Bunny,140794,2019-03-15,es,116H0KvKr2Zl4RPuVBruDO
30,Baby,Amenazzy,139328,2019-03-15,es,2IA8cFA46DkjgbsRG7kKbp
31,Sweet but Psycho,Ava Max,136559,2019-03-15,es,25sgk305KZfyuqVBQIahim
32,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,131973,2019-03-15,es,4w8niZpiMy6qz1mntFA5uM
33,Forever Alone,Paulo Londra,127460,2019-03-15,es,5NPzbTzFxIQPaheZuPhn4f
34,A Solas - Remix,Lunay,124856,2019-03-15,es,3T5QSIgoaPIh07SwixRDp7
35,Reggaeton,J Balvin,124513,2019-03-15,es,2D3z17LBMJ2HEHeBFFjTLi
36,París,DELLAFUENTE,122796,2019-03-15,es,64NRP5zPfcCZJw8Lc61Wgi
37,Vas A Quedarte,Aitana,122584,2019-03-15,es,2b3JxLi8KAiOsD8ehnOxDZ
38,La Plata (feat. Lalo Ebratt),Juanes,119416,2019-03-15,es,7Eso5mURNFprb5PmhOXDlf
39,Bubalu,Becky G,115737,2019-03-15,es,7dNwJbsT0sg1le5kVugGJb
40,Enchochado de Ti,Don Patricio,114345,2019-03-15,es,5fL5vIkuEYyJpUSUcueMHT
41,Vaina Loca,Ozuna,110205,2019-03-15,es,48zFZh27QU5qsrBjn4C2FA
42,Lo siento,Beret,109042,2019-03-15,es,4S6gJt4RYR34t4sjW8wEah
43,Luz Apaga,Ozuna,108550,2019-03-15,es,5Q3e16qE1RE5oilN3ukasm
44,Shallow,Lady Gaga,107359,2019-03-15,es,2VxeLyX666F8uXCJ0dZF8B
45,Ibiza,Ozuna,105225,2019-03-15,es,1h9P5WJwyvK8OB7O2YiXgp
46,Caro,Bad Bunny,104443,2019-03-15,es,6it15CsDlkqB7N4lF0C1qM
47,Sucker,Jonas Brothers,103996,2019-03-15,es,4y3OI86AEP6PQoDE6olYhO
48,Desde el Corazón,Bad Bunny,102368,2019-03-15,es,1R2mapMAUiYqre6jcFX57g
49,Antes de Morirme (feat. Rosalía),C. Tangana,101292,2019-03-15,es,7aFBy1CBLGnZE1Iv6TvEZE
50,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),Dvicio,100134,2019-03-15,es,4txQPJDlvU72lC6EMhT7m9
51,Caliente,Darell,90808,2019-03-15,es,4pN7yDeBmmAud5lBtuCsVs
52,Controla,Brytiago,89054,2019-03-15,es,4AKWHLChPxYdXAB2cHmZB7
53,Vacia Sin Mi,Ozuna,86063,2019-03-15,es,4l0O19WwpjzbDGkdFtkQ6W
54,5 Sentidos,Dvicio,84680,2019-03-15,es,7chjOPhoxbpRYSrO1rvdnu
55,Asesina - Remix,Brytiago,82649,2019-03-15,es,59PYgzOiOjGDzjDT5N5oOX
56,Créeme,KAROL G,81621,2019-03-15,es,1mT47pKLXUwPYGwB91GcNz
57,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,81314,2019-03-15,es,1WSGTYKLEpKfNQYYW5Oymt
58,Sin Pijama,Becky G,80612,2019-03-15,es,2ijef6ni2amuunRoKTlgww
59,Devuelveme,Ozuna,77832,2019-03-15,es,5uvucCRBTkxv7VxIDLOqe7
60,Bajito,Ana Guerra,76808,2019-03-15,es,7KZQidvgSlEeVvJtDYpMJy
61,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,76258,2019-03-15,es,2ktoFujjJtantyMoVdBJlX
62,Solo de Mi,Bad Bunny,75286,2019-03-15,es,4uP3pUP18ennmz0tb3GphR
63,Otra Copa,Bandaga,74806,2019-03-15,es,38a7xqi18rg8wGJhK71fj8
64,Que Le De,Rauw Alejandro,73112,2019-03-15,es,08aYFNUTIOMGq93e2VSArQ
65,Está Rico,Marc Anthony,72976,2019-03-15,es,2wRkBumdItthjYP9XknImg
66,Replay,Maikel Delacalle,71763,2019-03-15,es,07w6jp4Fq8GGqhLoDYoVkb
