Position,Track Name,Artist,Streams,date,region,spotify_id
1,Starboy,The Weeknd,3135625,2017-01-01,global,5aAx2yezTd8zXrkmtKl66Z
2,Closer,The Chainsmokers,3015525,2017-01-01,global,7BKLCZ1jbUBVqRi2FVlTVw
3,Let Me Love You,DJ Snake,2545384,2017-01-01,global,4pdPtRcBmOSQDlJ3Fk945m
4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2356604,2017-01-01,global,5knuzwU65gJK7IF5yJsuaW
5,One Dance,Drake,2259887,2017-01-01,global,1xznGGDReH1oQq0xzbwXa3
6,Fake Love,Drake,2137437,2017-01-01,global,343YBumqHu19cGoGARUTsd
7,24K Magic,Bruno Mars,2111599,2017-01-01,global,6b8Be6ljOzmkOmFslEb23P
8,Don't Wanna Know,Maroon 5,2107137,2017-01-01,global,5MFzQMkrl1FOOng9tq6R9r
9,Black Beatles,Rae Sremmurd,2075732,2017-01-01,global,6fujklziTHa8uoM5OQSfIo
10,I Feel It Coming,The Weeknd,1949575,2017-01-01,global,5GXAXm5YOmYT0kL5jHvYBt
11,Chantaje (feat. Maluma),Shakira,1893214,2017-01-01,global,6mICuAdrwEjh6Y6lroV2Kg
12,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1857252,2017-01-01,global,3NdDpSvN911VPGivFlV5d0
13,Say You Won't Let Go,James Arthur,1812335,2017-01-01,global,5uCax9HTNlzGybIStD3vDh
14,Bad and Boujee (feat. Lil Uzi Vert),Migos,1801707,2017-01-01,global,4Km5HrUvYTaSUfiSGPJeQR
15,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1731191,2017-01-01,global,6DNtNfH8hXkqOX1sjqmI7p
16,In the Name of Love,Martin Garrix,1647944,2017-01-01,global,04DwTuZ2VBdJCCC5TROn7L
17,Side To Side,Ariana Grande,1527676,2017-01-01,global,4pLwZjInHj3SimIyN9SnOz
18,Call On Me - Ryan Riback Extended Remix,Starley,1507320,2017-01-01,global,78rIJddV4X0HkNAInEcYde
19,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1480601,2017-01-01,global,6JV2JOEocMgcZxYSZelKcc
20,Don't Let Me Down (feat. Daya),The Chainsmokers,1438471,2017-01-01,global,0QsvXIfqM0zZoerQfsI9lm
21,Treat You Better,Shawn Mendes,1409430,2017-01-01,global,4Hf7WnR761jpxPr5D46Bcd
22,Just Hold On,Steve Aoki,1375005,2017-01-01,global,3EmmCZoqpWOTY1g2GBwJoR
23,My Way,Calvin Harris,1341827,2017-01-01,global,1vvNmPOiUuyCbgWmtc6yfm
24,Starving,Hailee Steinfeld,1338596,2017-01-01,global,1qOLh0tI7trd1zdDKxYZTe
25,Bad Things (with Camila Cabello),Machine Gun Kelly,1257334,2017-01-01,global,1PSBzsahR2AKwLJgx8ehBj
26,Heathens,Twenty One Pilots,1255839,2017-01-01,global,6i0V12jOa3mr6uu4WYhUBr
27,Cheap Thrills,Sia,1238279,2017-01-01,global,27SdWb2rFzO6GWiYDBTD9j
28,All We Know,The Chainsmokers,1238138,2017-01-01,global,2rizacJSyD9S1IQUxUxnsK
29,Mercy,Shawn Mendes,1215550,2017-01-01,global,4TZy1wLyHec06pwgFYDh1a
30,Reggaetón Lento (Bailemos),CNCO,1164530,2017-01-01,global,3AEZUABDXNtecAOSC1qTfo
31,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,1149938,2017-01-01,global,7yyRTcZmCiyzzJlNzGC9Ol
32,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1112074,2017-01-01,global,17Fd6Yb7mSbinKG8LoWfFl
33,Safari,J Balvin,1112032,2017-01-01,global,6rQSrBHf7HlZjtcMZ4S4bO
34,This Is What You Came For (feat. Rihanna),Calvin Harris,1094062,2017-01-01,global,0azC730Exh71aQlOt9Zj3y
35,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1059658,2017-01-01,global,4tCtwWceOPWzenK2HAIJSb
36,Scars To Your Beautiful,Alessia Cara,1031598,2017-01-01,global,0prNGof3XqfTvNDxHonvdK
37,Vente Pa' Ca (feat. Maluma),Ricky Martin,1016899,2017-01-01,global,7DM4BPaS7uofFul3ywMe46
38,All Night,The Vamps,1003894,2017-01-01,global,4b4KcovePX8Ke2cLIQTLM0
39,By Your Side,Jonas Blue,971615,2017-01-01,global,1D3ODoXHBLpdxolZRHWV1j
40,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,971342,2017-01-01,global,68EMU2RD1ECNeOeJ5qAXCV
41,Caroline,Aminé,963128,2017-01-01,global,7FB8l7UA1HKqnuSLjP9qDc
42,Now and Later,Sage The Gemini,959972,2017-01-01,global,08WPvDEsHvTFuB9w8tC2OS
43,Love Me Now,John Legend,950832,2017-01-01,global,6nxQdXa1uAL0rY72wPZu89
44,The Mack,Nevada,949200,2017-01-01,global,7aV2mflaASUmGhCErm7kBO
45,Alone,Alan Walker,936813,2017-01-01,global,0JiVRyTJcJnmlwCZ854K4p
46,Work,Rihanna,899368,2017-01-01,global,14WWzenpaEgQZlqPq2nk4v
47,Otra vez (feat. J Balvin),Zion & Lennox,893174,2017-01-01,global,3QwBODjSEzelZyVjxPOHdq
48,I Would Like,Zara Larsson,892922,2017-01-01,global,4Q4jmPHwu0wrJvqrld0FQ6
49,Hear Me Now,Alok,873494,2017-01-01,global,1a5Yu5L18qNxVhXx38njON
50,Shed a Light,Robin Schulz,868259,2017-01-01,global,1cG0umU5TKStygKsPFZ9pY
51,Bounce Back,Big Sean,859929,2017-01-01,global,0SGkqnVQo9KPytSri1H6cF
52,Love Yourself,Justin Bieber,858762,2017-01-01,global,3hB5DgAiMAQ4DzYbsMq1IT
53,Cake By The Ocean,DNCE,830889,2017-01-01,global,2aFiaMXmWsM3Vj72F9ksBl
54,Party Monster,The Weeknd,829599,2017-01-01,global,4F7A0DXBrmUAkp32uenhZt
55,Sorry,Justin Bieber,827170,2017-01-01,global,69bp2EbF7Q2rqc5N3ylezZ
56,Ride,Twenty One Pilots,825398,2017-01-01,global,2Z8WuEywRWYTKe1NybPQEW
57,La Bicicleta,Carlos Vives,810362,2017-01-01,global,0sXvAOmXgjR2QUqLK1MltU
58,Perfect Strangers,Jonas Blue,806283,2017-01-01,global,5bZtRlMBU76vHuDOb1GM5u
59,Panda,Desiigner,788804,2017-01-01,global,5OOkp4U9P9oL23maHFHL1h
60,Too Good,Drake,786785,2017-01-01,global,11KJSRSgaDxqydKYiD2Jew
61,"How Far I'll Go - From ""Moana""",Alessia Cara,778773,2017-01-01,global,5hYTyyh2odQKphUbMqc5gN
62,Sexual,NEIKED,770804,2017-01-01,global,3AsAuGTaDQzavZZThyYlop
63,Into You,Ariana Grande,762502,2017-01-01,global,7yHEDfrJNd0zWOfXwydNH0
64,Stressed Out,Twenty One Pilots,758614,2017-01-01,global,3CRDbSIZ4r5MsZ0YwxuEkn
65,Deja Vu,J. Cole,748367,2017-01-01,global,6I6NX6tjGsxFAsIfGzY9lJ
66,Shaky Shaky,Daddy Yankee,735912,2017-01-01,global,58IL315gMSTD37DOZPJ2hf
67,Faded,Alan Walker,713049,2017-01-01,global,7gHs73wELdeycvS48JfIos
68,The Greatest (feat. Kendrick Lamar),Sia,709411,2017-01-01,global,7xHWNBFm6ObGEQPaUxHuKO
69,Controlla,Drake,687222,2017-01-01,global,6F609ICg9Spjrw1epsAnpa
70,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,686053,2017-01-01,global,0L7loeTIg6akW84aEQZpCT
71,Traicionera,Sebastian Yatra,685732,2017-01-01,global,5J1c3M4EldCfNxXwrwt8mT
72,X (feat. Future),21 Savage,673320,2017-01-01,global,6fwdbPMwP1zVStm8FybmkO
73,Send My Love (To Your New Lover),Adele,672465,2017-01-01,global,4BHzQ9C00ceJxfG16AlNWb
74,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,672103,2017-01-01,global,1lItf5ZXJc1by9SbPeljFd
75,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,666941,2017-01-01,global,6YZdkObH88npeKrrkb8Ggf
76,Hymn for the Weekend - Seeb Remix,Coldplay,655597,2017-01-01,global,1OAiWI2oPmglaOiv9fdioU
77,"i hate u, i love u (feat. olivia o'brien)",gnash,653547,2017-01-01,global,7vRriwrloYVaoAe3a9wJHe
78,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,650717,2017-01-01,global,4dASQiO1Eoo3RJvt74FtXB
79,Solo Dance,Martin Jensen,647007,2017-01-01,global,6HUnnBwYZqcED1eQztxMBN
80,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,646550,2017-01-01,global,5uDASfU19gDxSjW8cnCaBp
81,Deu Onda,MC G15,640703,2017-01-01,global,0EPxmvsG1BY5td4aTOkWBF
82,The Ocean (feat. Shy Martin),Mike Perry,621355,2017-01-01,global,2CPqh63wRVscbceKcPxwvv
83,Needed Me,Rihanna,618514,2017-01-01,global,1Tt4sE4pXi57mTD1GCzsqm
84,Human,Rag'n'Bone Man,615851,2017-01-01,global,58zsLZPvfflaiIbNWoA22O
85,Setting Fires,The Chainsmokers,599513,2017-01-01,global,0B8B8cVRFIG1yznoQe7c9s
86,The Greatest,Sia,597051,2017-01-01,global,6bLopGnirdrilrpdVB6Um1
87,7 Years,Lukas Graham,593676,2017-01-01,global,7129iqBafaphfc3WPCGC0L
88,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,586302,2017-01-01,global,0tICYNayWWhH9GPeFrfjfD
89,Sneakin’,Drake,580939,2017-01-01,global,4ckuS4Nj4FZ7i3Def3Br8W
90,OOOUUU,Young M.A,580826,2017-01-01,global,7JYsArznYOjX2jsrT3UEnL
91,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,579504,2017-01-01,global,2wDjpPW3HZdA9quPPmZAMu
92,Make Me (Cry),Noah Cyrus,577810,2017-01-01,global,2BrzlUj1u1CtvaJDGIKpsP
93,Lot to Learn,Luke Christopher,570299,2017-01-01,global,2HzfRSfCogBSsgW2CckVA2
94,Fast Car,Jonas Blue,567927,2017-01-01,global,6OZh916QF8XNunWaP97WEZ
95,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,567639,2017-01-01,global,0v9Wz8o0BT8DU38R4ddjeH
96,Water Under the Bridge,Adele,565509,2017-01-01,global,4vb4mFvYsr2h6enhjJsq9Y
97,Shout Out to My Ex,Little Mix,561342,2017-01-01,global,0YHUITU3w6ws1v8ehT264g
98,No Heart,21 Savage,553704,2017-01-01,global,4gmmRb6bZJffOOiww1JGTO
99,Middle,DJ Snake,552314,2017-01-01,global,4OZEu0Vwq0RB2LAq14v99n
100,Dile Que Tu Me Quieres,Ozuna,549784,2017-01-01,global,20ZAJdsKB5IGbGj4ilRt2o
101,"Me, Myself & I",G-Eazy,546883,2017-01-01,global,40YcuQysJ0KlGQTeGUosTC
102,Capsize,FRENSHIP,543362,2017-01-01,global,2XMTqoHHSH0lvuXrvIEdco
103,Billie Jean,Michael Jackson,538134,2017-01-01,global,5ChkMS8OtdzJeqyybCc9R5
104,Lean On (feat. MØ & DJ Snake),Major Lazer,536139,2017-01-01,global,4WjH9Bzt3kx7z8kl0awxh4
105,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,534629,2017-01-01,global,6stYbAJgTszHAHZMPxWWCY
106,Borro Cassette,Maluma,531529,2017-01-01,global,6DUdDIRgLqCGq1DwkNWQTN
107,Andas En Mi Cabeza,Chino & Nacho,523705,2017-01-01,global,5mey7CLLuFToM2P68Qu1gF
108,Sunset Lover,Petit Biscuit,520460,2017-01-01,global,0hNduWmlWmEmuwEFcYvRu1
109,Sidewalks,The Weeknd,516467,2017-01-01,global,4h90qkbnW1Qq6pBhoPvwko
110,Sex,Cheat Codes,515548,2017-01-01,global,5DA77EqppDmCTWGovd4oTP
111,Final Song,MØ,505038,2017-01-01,global,4qqArAiTPueDxIp7cf87h7
112,All Time Low,Jon Bellion,501034,2017-01-01,global,1CnPYaKxTVb4LWOtiGOm0m
113,Versace on the Floor,Bruno Mars,500917,2017-01-01,global,0kN8xEmgMW9mh7UmDYHlJP
114,Six Feet Under,The Weeknd,489564,2017-01-01,global,4mU5iXHeLgbR94siF7p1sY
115,Fresh Eyes,Andy Grammer,489550,2017-01-01,global,4nMlau89VAjmV7agkl7OY3
116,Vacaciones,Wisin,487214,2017-01-01,global,3dQDid3IUNhZy1OehIfYfE
117,Bohemian Rhapsody - Remastered 2011,Queen,482964,2017-01-01,global,1AhDOtG9vPSOmsWgNW0BEY
118,pick up the phone,Young Thug,480609,2017-01-01,global,20dP2DaMHIAmwWAbp7peSr
119,You Was Right,Lil Uzi Vert,476850,2017-01-01,global,2ANLarE8yHVsLWW21nj79M
120,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,476309,2017-01-01,global,40UroIGvsMPLPBYwH8rMNA
121,Roses (feat. ROZES),The Chainsmokers,475190,2017-01-01,global,6O6M7pJLABmfBRoGZMu76Y
122,Jumpman,Drake,473297,2017-01-01,global,27GmP9AWRs744SzKcpJsTZ
123,Photograph,Ed Sheeran,472142,2017-01-01,global,6fxVffaTuwjgEk5h9QyRjy
124,PILLOWTALK,ZAYN,470638,2017-01-01,global,0PDUDa38GO8lMxLCRc4lL1
125,Pumped Up Kicks,Foster The People,467384,2017-01-01,global,7w87IxuO7BDcJ3YUqCyMTT
126,What Do You Mean?,Justin Bieber,464343,2017-01-01,global,3pzjHKrQSvXGHQ98dx18HI
127,Lush Life,Zara Larsson,460606,2017-01-01,global,1rIKgCH4H52lrvDcz50hS8
128,Hotline Bling,Drake,459418,2017-01-01,global,2FBUoWkIuQXwayw2RNo5l6
129,Redbone,Childish Gambino,455949,2017-01-01,global,3kxfsdsCpFgN412fpnW85Y
130,No Money,Galantis,453779,2017-01-01,global,0gb1J5UrTpzaU1s3nupgCd
131,"Happy - From ""Despicable Me 2""",Pharrell Williams,453426,2017-01-01,global,5b88tNINg4Q4nrRbrCXUmg
132,Hello,Adele,448638,2017-01-01,global,4sPmO7WMQUAf45kwMOtONw
133,This Town,Niall Horan,445379,2017-01-01,global,5nA67Y0XX9JipZwYxX7Gl7
134,Never Be Like You,Flume,445025,2017-01-01,global,12REd1n8PeiHHWOh066tpr
135,I Got You,Bebe Rexha,443982,2017-01-01,global,1FUViuNSldssMIawrOXF2i
136,Titanium (feat. Sia),David Guetta,441628,2017-01-01,global,2dOTkLZFbpNXrhc24CnTFd
137,Love on Me,Galantis,441050,2017-01-01,global,2MHCiOohBZEQuLgDTPvSzF
138,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,440038,2017-01-01,global,3bidbhpOYeV4knp8AIu8Xn
139,Me llamas (feat. Maluma) - Remix,Piso 21,439910,2017-01-01,global,5hEM0JchdVzQ5PwvSfITeX
140,Lighthouse - Andrelli Remix,Hearts & Colors,439245,2017-01-01,global,04CttTezSnv71USiiG9mIo
141,Thinking out Loud,Ed Sheeran,436476,2017-01-01,global,1Slwb6dOYkBlWal1PGtnNg
142,I Want You Back,The Jackson 5,436184,2017-01-01,global,3b0EOvScbZUc0qJx0E1L2z
143,Weak,AJR,428247,2017-01-01,global,3E2Zh20GDCR9B1EYjfXWyv
144,Stitches,Shawn Mendes,426162,2017-01-01,global,1WP1r7fuvRqZRnUaTi2I1Q
145,Neighbors,J. Cole,425033,2017-01-01,global,0utlOiJy2weVl9WTkcEWHy
146,Dancing On My Own,Calum Scott,420756,2017-01-01,global,02WacdrRpm4zlP8H7X6bnQ
147,iSpy (feat. Lil Yachty),KYLE,418210,2017-01-01,global,2EEeOnHehOozLq4aS0n6SL
148,Dynamite (feat. Pretty Sister),Nause,413497,2017-01-01,global,2Ae5awwKvQpTBKQHr1TYCg
149,Ain't No Mountain High Enough,Marvin Gaye,413039,2017-01-01,global,2H3ZUSE54pST4ubRd5FzFR
150,Ain't My Fault,Zara Larsson,411636,2017-01-01,global,0ADG9OgdVTL7fgREP75BrZ
151,Gold,Kiiara,410605,2017-01-01,global,6WhzFzROw3aq3rPWjgYlxr
152,Low Life (feat. The Weeknd),Future,409112,2017-01-01,global,7EiZI6JVHllARrX9PUvAdX
153,Gyal You A Party Animal - Remix,Charly Black,406113,2017-01-01,global,1AkTW13ysu0AJrwuM6UY0I
154,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,403095,2017-01-01,global,1Bqxj0aH5KewYHKUg1IdrF
155,Hasta el Amanecer,Nicky Jam,400584,2017-01-01,global,5Fim1gaXBgsiFfsQAfQSDS
156,Can't Feel My Face,The Weeknd,398209,2017-01-01,global,6RsWqX8zABZLhZydXxEFOm
157,Love On The Brain,Rihanna,397058,2017-01-01,global,2aksifNn5ph8igDOkPBA02
158,Desde Esa Noche (feat. Maluma),Thalia,396612,2017-01-01,global,1pWYnQIlqxTh5bxuPmTG4E
159,Reminder,The Weeknd,396409,2017-01-01,global,37F0uwRSrdzkBiuj0D5UHI
160,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,393026,2017-01-01,global,0JoHqmlqE0W0i9prt6kcHR
161,My House,Flo Rida,391880,2017-01-01,global,6Knv6wdA0luoMUuuoYi2i1
162,No Role Modelz,J. Cole,389511,2017-01-01,global,62vpWI1CHwFy7tMIcSStl8
163,The Hills,The Weeknd,389467,2017-01-01,global,25khomWgBVamSdKw7hzm3l
164,Swang,Rae Sremmurd,387386,2017-01-01,global,6mapJIPnQ23RTAevUoE0DL
165,Don't Stop Me Now - Remastered 2011,Queen,387160,2017-01-01,global,5T8EDUDqKcs6OSOwEsfqG7
166,Let Me Hold You (Turn Me On),Dante Klein,385235,2017-01-01,global,0lmdsH1MIoLsMymnNpd6HU
167,Uptown Funk (feat. Bruno Mars),Mark Ronson,385214,2017-01-01,global,32OlwWuMpZ6b0aN2RZOeMS
168,La Gozadera (feat. Marc Anthony),Gente De Zona,377647,2017-01-01,global,0OMRAvrtLWE2TvcXorRiB9
169,Say It (feat. Tove Lo),Flume,373311,2017-01-01,global,4sQMalN597HdggTu196aL0
170,goosebumps,Travis Scott,371600,2017-01-01,global,6gBFPUFcJLzWGx4lenP6h2
171,That's What I Like,Bruno Mars,371473,2017-01-01,global,0KKkJNfGyhkQ5aFogxQAPU
172,Light,San Holo,371468,2017-01-01,global,7zTx8ePYAmPFQuxP3xlXZn
173,Immortal,J. Cole,367746,2017-01-01,global,6AGON2BGdPmPMJGiiNuuwl
174,Chillax (feat. Ky-Mani Marley),Farruko,363805,2017-01-01,global,1lxswgIpzV6HhENRvkflES
175,Wake Up Where You Are,State of Sound,362966,2017-01-01,global,2s76aKBWKShlwPC4xTtEEE
176,Would I Lie to You - Radio Edit,David Guetta,359074,2017-01-01,global,4PdJSsESm34djLfBde9Pr2
177,Please Don't Go,Joel Adams,357531,2017-01-01,global,3cNjgVBKTJ1SvKhunrCdVy
178,Rockin’,The Weeknd,357162,2017-01-01,global,36YCdzT57us0LhDmCYtrNE
179,Sugar (feat. Francesco Yates),Robin Schulz,355613,2017-01-01,global,5tf1VVWniHgryyumXyJM7w
180,Hymn for the Weekend,Coldplay,352612,2017-01-01,global,3RiPr603aXAoi4GHyXx0uy
181,Alarm,Anne-Marie,351130,2017-01-01,global,0OwX5aROoW1Iip8FV51Efg
182,You & Me,Marc E. Bassy,350746,2017-01-01,global,4QdovcM8j50QPlyR7tH4xe
183,No Lie,Sean Paul,350700,2017-01-01,global,3cFsmM51N5zMAuu1nNY4Tw
184,Bobo,J Balvin,350414,2017-01-01,global,7AtlMCIauSQZqiXSlbBPW6
185,Stay (feat. Maty Noyes),Kygo,347597,2017-01-01,global,2FiSTH0GYpIioUgjfzMIja
186,Used to This (feat. Drake),Future,344032,2017-01-01,global,78sr3ogs4UzITcCNbXM9cM
187,Purple Lamborghini (with Rick Ross),Skrillex,343807,2017-01-01,global,6JyuJFedEvPmdWQW0PkbGJ
188,Cool Girl,Tove Lo,343803,2017-01-01,global,5dKyZWlgjWw1oJgLa4GCZD
189,Miss You,James Hersey,342000,2017-01-01,global,7of1slAJIWrXxP8ikAHxje
190,Die For You,The Weeknd,341736,2017-01-01,global,2LBqCSwhJGcFQeTHMVGwy3
191,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,341046,2017-01-01,global,5Z01UMMf7V1o0MzF86s6WJ
192,Paper Planes,M.I.A.,341003,2017-01-01,global,1kusepF3AacIEtUTYrw4GV
193,Let It Go,James Bay,340299,2017-01-01,global,13HVjjWUZFaWilh2QUJKsP
194,Famous,Kanye West,336134,2017-01-01,global,19a3JfW8BQwqHWUMbcqSx8
195,Taped up Heart (feat. Clara Mae),KREAM,333469,2017-01-01,global,26hcyzSE154xMZCbFdtInA
196,White Iverson,Post Malone,332756,2017-01-01,global,6eT7xZZlB2mwyzJ2sUKG6w
197,Oh Lord,MiC LOWRY,331792,2017-01-01,global,1sTUEdVO85YU8Ymk2jeAls
198,Superstition - Single Version,Stevie Wonder,331376,2017-01-01,global,5lXcSvHRVjQJ3LB2rLKQog
199,Secrets,The Weeknd,331233,2017-01-01,global,3DX4Y0egvc0slLcLl31h2p
200,Ni**as In Paris,JAY-Z,325951,2017-01-01,global,2KpCpk6HjXXLb7nnXoXA5O
1,Starboy,The Weeknd,3342769,2017-01-02,global,5aAx2yezTd8zXrkmtKl66Z
2,Closer,The Chainsmokers,3019058,2017-01-02,global,7BKLCZ1jbUBVqRi2FVlTVw
3,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2726981,2017-01-02,global,5knuzwU65gJK7IF5yJsuaW
4,Let Me Love You,DJ Snake,2524666,2017-01-02,global,4pdPtRcBmOSQDlJ3Fk945m
5,Don't Wanna Know,Maroon 5,2362830,2017-01-02,global,5MFzQMkrl1FOOng9tq6R9r
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,2329762,2017-01-02,global,3NdDpSvN911VPGivFlV5d0
7,Say You Won't Let Go,James Arthur,2263324,2017-01-02,global,5uCax9HTNlzGybIStD3vDh
8,Fake Love,Drake,2241455,2017-01-02,global,343YBumqHu19cGoGARUTsd
9,24K Magic,Bruno Mars,2152569,2017-01-02,global,6b8Be6ljOzmkOmFslEb23P
10,I Feel It Coming,The Weeknd,2135229,2017-01-02,global,5GXAXm5YOmYT0kL5jHvYBt
11,Black Beatles,Rae Sremmurd,2114909,2017-01-02,global,6fujklziTHa8uoM5OQSfIo
12,One Dance,Drake,1989817,2017-01-02,global,1xznGGDReH1oQq0xzbwXa3
13,Chantaje (feat. Maluma),Shakira,1866507,2017-01-02,global,6mICuAdrwEjh6Y6lroV2Kg
14,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1830616,2017-01-02,global,6DNtNfH8hXkqOX1sjqmI7p
15,Call On Me - Ryan Riback Extended Remix,Starley,1810528,2017-01-02,global,78rIJddV4X0HkNAInEcYde
16,In the Name of Love,Martin Garrix,1808723,2017-01-02,global,04DwTuZ2VBdJCCC5TROn7L
17,Bad and Boujee (feat. Lil Uzi Vert),Migos,1676078,2017-01-02,global,4Km5HrUvYTaSUfiSGPJeQR
18,Side To Side,Ariana Grande,1645732,2017-01-02,global,4pLwZjInHj3SimIyN9SnOz
19,Just Hold On,Steve Aoki,1638543,2017-01-02,global,3EmmCZoqpWOTY1g2GBwJoR
20,Starving,Hailee Steinfeld,1547351,2017-01-02,global,1qOLh0tI7trd1zdDKxYZTe
21,Mercy,Shawn Mendes,1530922,2017-01-02,global,4TZy1wLyHec06pwgFYDh1a
22,Bad Things (with Camila Cabello),Machine Gun Kelly,1478772,2017-01-02,global,1PSBzsahR2AKwLJgx8ehBj
23,All We Know,The Chainsmokers,1438481,2017-01-02,global,2rizacJSyD9S1IQUxUxnsK
24,My Way,Calvin Harris,1427123,2017-01-02,global,1vvNmPOiUuyCbgWmtc6yfm
25,Treat You Better,Shawn Mendes,1404053,2017-01-02,global,4Hf7WnR761jpxPr5D46Bcd
26,Heathens,Twenty One Pilots,1403117,2017-01-02,global,6i0V12jOa3mr6uu4WYhUBr
27,Don't Let Me Down (feat. Daya),The Chainsmokers,1373805,2017-01-02,global,0QsvXIfqM0zZoerQfsI9lm
28,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1274760,2017-01-02,global,6JV2JOEocMgcZxYSZelKcc
29,Scars To Your Beautiful,Alessia Cara,1264378,2017-01-02,global,0prNGof3XqfTvNDxHonvdK
30,All Night,The Vamps,1201859,2017-01-02,global,4b4KcovePX8Ke2cLIQTLM0
31,Love Me Now,John Legend,1190899,2017-01-02,global,6nxQdXa1uAL0rY72wPZu89
32,Now and Later,Sage The Gemini,1172766,2017-01-02,global,08WPvDEsHvTFuB9w8tC2OS
33,Cheap Thrills,Sia,1167833,2017-01-02,global,27SdWb2rFzO6GWiYDBTD9j
34,By Your Side,Jonas Blue,1154877,2017-01-02,global,1D3ODoXHBLpdxolZRHWV1j
35,I Would Like,Zara Larsson,1126983,2017-01-02,global,4Q4jmPHwu0wrJvqrld0FQ6
36,The Mack,Nevada,1122559,2017-01-02,global,7aV2mflaASUmGhCErm7kBO
37,Alone,Alan Walker,1122212,2017-01-02,global,0JiVRyTJcJnmlwCZ854K4p
38,Reggaetón Lento (Bailemos),CNCO,1116627,2017-01-02,global,3AEZUABDXNtecAOSC1qTfo
39,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1108074,2017-01-02,global,68EMU2RD1ECNeOeJ5qAXCV
40,Shed a Light,Robin Schulz,1098430,2017-01-02,global,1cG0umU5TKStygKsPFZ9pY
41,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1062554,2017-01-02,global,17Fd6Yb7mSbinKG8LoWfFl
42,Hear Me Now,Alok,1060502,2017-01-02,global,1a5Yu5L18qNxVhXx38njON
43,Safari,J Balvin,1000058,2017-01-02,global,6rQSrBHf7HlZjtcMZ4S4bO
44,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,993906,2017-01-02,global,7yyRTcZmCiyzzJlNzGC9Ol
45,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,960816,2017-01-02,global,4tCtwWceOPWzenK2HAIJSb
46,This Is What You Came For (feat. Rihanna),Calvin Harris,958726,2017-01-02,global,0azC730Exh71aQlOt9Zj3y
47,Caroline,Aminé,951699,2017-01-02,global,7FB8l7UA1HKqnuSLjP9qDc
48,"How Far I'll Go - From ""Moana""",Alessia Cara,908300,2017-01-02,global,5hYTyyh2odQKphUbMqc5gN
49,Vente Pa' Ca (feat. Maluma),Ricky Martin,907340,2017-01-02,global,7DM4BPaS7uofFul3ywMe46
50,Otra vez (feat. J Balvin),Zion & Lennox,878999,2017-01-02,global,3QwBODjSEzelZyVjxPOHdq
51,Sexual,NEIKED,872522,2017-01-02,global,3AsAuGTaDQzavZZThyYlop
52,Perfect Strangers,Jonas Blue,856922,2017-01-02,global,5bZtRlMBU76vHuDOb1GM5u
53,Party Monster,The Weeknd,835349,2017-01-02,global,4F7A0DXBrmUAkp32uenhZt
54,Work,Rihanna,833943,2017-01-02,global,14WWzenpaEgQZlqPq2nk4v
55,Ride,Twenty One Pilots,827613,2017-01-02,global,2Z8WuEywRWYTKe1NybPQEW
56,The Greatest (feat. Kendrick Lamar),Sia,820237,2017-01-02,global,7xHWNBFm6ObGEQPaUxHuKO
57,Bounce Back,Big Sean,819777,2017-01-02,global,0SGkqnVQo9KPytSri1H6cF
58,Solo Dance,Martin Jensen,798473,2017-01-02,global,6HUnnBwYZqcED1eQztxMBN
