,Fecha,Predicción,Predicción Lower,Predicción Upper,Tendencia,Datos reales
1092,2020-01-02,0.7004005664266643,0.6836080378283733,0.7164620757750312,0.6825709706196021,0.6905923530269922
1093,2020-01-03,0.7008395366432504,0.6851788749095572,0.7173701297267522,0.6828732312186775,0.6930329859204339
1094,2020-01-04,0.7024462808159124,0.6853480938712873,0.7198130200205707,0.6831754918177526,0.6934614854656673
1095,2020-01-05,0.702054425246478,0.6861004719844216,0.7188749260244727,0.6834777524168278,0.6923401980907627
1096,2020-01-06,0.7033554871378137,0.6864614118452672,0.7192130900706504,0.6837800130159031,0.6950094773237111
1097,2020-01-07,0.7043879288287461,0.6883732192336989,0.7219501298773568,0.6840822736149783,0.6908945263897487
1098,2020-01-08,0.7036508019453733,0.6864903313324042,0.7211409899365182,0.6843845342140535,0.693750714005806
1099,2020-01-09,0.7019334328197671,0.6844502063549806,0.7187807720734982,0.6846867948131287,0.6949971360704382
1100,2020-01-10,0.7013265908167367,0.6843345147392964,0.7175026105402678,0.6849890554122039,0.697270986202292
1101,2020-01-11,0.7018913551124356,0.6854499368853482,0.7196091965253707,0.6852913160112792,0.701323955666903
1102,2020-01-12,0.7004750374957633,0.6831836437224701,0.7180605842471133,0.6855935766103545,0.6998554656598099
1103,2020-01-13,0.7007820280525119,0.6837127455021744,0.7173608156309683,0.6858958372094296,0.7019900914446137
1104,2020-01-14,0.7008626458102805,0.6840975541717538,0.7173645771980179,0.6861980978085048,0.704176073443785
1105,2020-01-15,0.699226611953718,0.6828649264930654,0.7167098773194204,0.6865003584075801,0.7050180730620882
1106,2020-01-16,0.6966725994935801,0.6795465495703391,0.7141435558771566,0.6868026190066553,0.7062266144083801
1107,2020-01-17,0.6952993025482,0.6779772373904492,0.7134126991174697,0.6871048796057304,0.7092449253949089
1108,2020-01-18,0.6951742412773557,0.6786783806039478,0.7126567952557639,0.6874071402048058,0.7129499905582344
1109,2020-01-19,0.6931496595367452,0.6756273254843937,0.7106523903755626,0.687709400803881,0.7128121684154275
1110,2020-01-20,0.692933380659687,0.6761417721661269,0.7108742840362351,0.6880116614029562,0.6967130553554034
1111,2020-01-21,0.6925777011151263,0.6752759178723788,0.7102161093062924,0.6883139220020315,0.7042742978896139
1112,2020-01-22,0.6905929365436345,0.6724788317539769,0.7083901174126492,0.6886161826011066,0.7053074105351527
1113,2020-01-23,0.6877770702843853,0.6689797061865549,0.7054968923187651,0.6889184432001818,0.7047878431825179
1114,2020-01-24,0.6862269432504693,0.6676103218503746,0.7038825409215852,0.6892207037992572,0.7066181427205822
1115,2020-01-25,0.6860071965037317,0.6686367996697522,0.7043597501799719,0.6895229643983323,0.7089053064677381
1116,2020-01-26,0.6839663186715234,0.6656927409878148,0.7022879821374057,0.6898252249974076,0.705668313261476
1117,2020-01-27,0.6838076586015244,0.665981097048961,0.7032382250276741,0.6901274855964827,0.6989564801695767
1118,2020-01-28,0.6835784780602591,0.664603291235792,0.7037924453989959,0.690429746195558,0.7038472645878684
1119,2020-01-29,0.681783654244155,0.6617606341276184,0.7010903679014646,0.6907320067946332,0.7044300630446361
1120,2020-01-30,0.6792154778287527,0.6590281605692169,0.697471412013587,0.6910342673937084,0.7055617116500856
1121,2020-01-31,0.677964981490784,0.6580621750473583,0.6978225524258399,0.6913365279927837,0.7066835718920147
1122,2020-02-01,0.6780910068992301,0.6584485581666429,0.6971837776556257,0.6916387885918588,0.71028841651163
1123,2020-02-02,0.6764363596119044,0.6569617636154629,0.6942987623113897,0.691941049190934,0.7079099913397786
1124,2020-02-03,0.6766989102777596,0.6552649101873222,0.6959810070131229,0.6922433097900094,0.6949891987613696
1125,2020-02-04,0.676920715700212,0.6562634543448187,0.6976000054613323,0.6925455703890846,0.6984482054856931
1126,2020-02-05,0.6756017690382997,0.654104747349837,0.6965483505837788,0.6928478309881597,0.704607916053093
1127,2020-02-06,0.6735298251257003,0.6526756213702827,0.6937487089925185,0.693150091587235,0.7042262425721477
1128,2020-02-07,0.6727917368074527,0.6515596112743022,0.6932862509960126,0.6934523521863102,0.7048689241278211
1129,2020-02-08,0.6734425119103291,0.6506251348343814,0.6945166459698757,0.6937546127853854,0.7060602671560215
1130,2020-02-09,0.6723214424803561,0.6489816044015857,0.6930179004357024,0.6940568733844606,0.7073646089628055
1131,2020-02-10,0.6731231673693212,0.6499511487150681,0.6944529814009802,0.6943591339835359,0.6967823630238267
1132,2020-02-11,0.6738867447838637,0.6513575772624541,0.6976869086724986,0.694661394582611,0.7007861166709499
1133,2020-02-12,0.6731093473922583,0.6512554544014542,0.6941734343824395,0.6949636551816863,0.7037921344695056
1134,2020-02-13,0.6715760294231132,0.6487863697596732,0.6947937362416089,0.6952659157807616,0.7035125126289521
1135,2020-02-14,0.671371005120492,0.6476981196734894,0.6949886564794302,0.6955681763798367,0.7098217471281293
1136,2020-02-15,0.6725466515216659,0.6491451848806825,0.6950633019682144,0.695870436978912,0.7081398892441396
1137,2020-02-16,0.671939590308921,0.6486588796795261,0.6947257528325878,0.6961726975779873,0.7086471892121831
1138,2020-02-17,0.6732417125928424,0.6478578160386768,0.6962818853031636,0.6964749581770624,0.6991527561459543
1139,2020-02-18,0.6744892255777629,0.6486922893144613,0.6972885898673571,0.6967772187761377,0.7034641183691979
1140,2020-02-19,0.6741763355219068,0.6499149976045204,0.6977249329773668,0.6970794793752129,0.7045998498248196
1141,2020-02-20,0.673085017661275,0.6468721619712929,0.6956278719441458,0.6973817399742881,0.7026364996910571
