,Fecha,Predicción,Predicción Lower,Predicción Upper,Tendencia,Datos reales
1092,2020-01-02,0.7282325181722863,0.721782720898425,0.7348120287595685,0.7397781048170715,0.7252127601859051
1093,2020-01-03,0.7297907229305824,0.7228277233069406,0.7365920376304657,0.7398317408876156,0.7289359268886973
1094,2020-01-04,0.7333809386588241,0.7266945581397454,0.7399283537485799,0.7398853769581597,0.729429281041667
1095,2020-01-05,0.7304148947654739,0.7229252211660739,0.7367937814672763,0.7399390130287038,0.7294486647058646
1096,2020-01-06,0.7284305091461627,0.7220173904409442,0.7348535784793597,0.7399926490992479,0.7290674110627854
1097,2020-01-07,0.7287713901694974,0.7211219694749234,0.7353682585996437,0.740046285169792,0.725098580952795
1098,2020-01-08,0.7296804760880741,0.7231517801140603,0.736661166145133,0.7400999212403361,0.7221138805342194
1099,2020-01-09,0.7309431622099289,0.7239275118518949,0.7374800038909055,0.7401535573108802,0.7218106276514353
1100,2020-01-10,0.7322328393363217,0.7251374851248624,0.7389420263956431,0.7402071933814243,0.7270175371368057
1101,2020-01-11,0.7355223670887834,0.728564867878248,0.7426242702640669,0.7402608294519684,0.732875636937927
1102,2020-01-12,0.7322295172757852,0.724852224096034,0.7394443081905067,0.7403144655225125,0.7300579266384868
1103,2020-01-13,0.7298988158780708,0.7230825134661534,0.7366687656807864,0.7403681015930565,0.7275422630653093
1104,2020-01-14,0.729880918553606,0.722854888795532,0.7367984552040838,0.7404217376636006,0.7288679987292047
1105,2020-01-15,0.7304261146662829,0.7235631452527864,0.7371139530731803,0.7404753737341447,0.7279821694439098
1106,2020-01-16,0.731327312811345,0.7246157857655415,0.7383974306041704,0.7405290098046888,0.7275515811867558
1107,2020-01-17,0.7322654341095127,0.7253140664851253,0.7388348246153029,0.7405826458752329,0.7319136102960844
1108,2020-01-18,0.735220739733519,0.7277093213039901,0.7425035011499401,0.740636281945777,0.7373260838698699
1109,2020-01-19,0.7316181306756668,0.7247064107702373,0.7382868394552359,0.7406899180163211,0.7354255584909049
1110,2020-01-20,0.7290088511552935,0.7220134609700247,0.7360279491928489,0.7407435540868653,0.7189930309458056
1111,2020-01-21,0.7287497332918242,0.7218661629672353,0.735792625528013,0.7407971901574093,0.7256350626273518
1112,2020-01-22,0.7290965806229124,0.722121407375619,0.7359606977618623,0.7408508262279534,0.7261457113756749
1113,2020-01-23,0.7298470458147048,0.7228420567908529,0.7364649872216558,0.7409044622984976,0.7277216039134998
1114,2020-01-24,0.7306859309612972,0.7239519362431212,0.7379065467596915,0.7409580983690416,0.7365706364488698
1115,2020-01-25,0.7335964387698737,0.7264990915996504,0.7410555117307933,0.7410117344395857,0.7405484328461198
1116,2020-01-26,0.7300054141438224,0.7226302710084495,0.7370190298048815,0.7410653705101299,0.7366571788514278
1117,2020-01-27,0.7274650087058223,0.7203937168747587,0.7350845096294505,0.7411190065806739,0.7274023245825871
1118,2020-01-28,0.7273319066466272,0.7196532430878843,0.7354943783008788,0.7411726426512181,0.7297845859305672
1119,2020-01-29,0.7278607098386772,0.720188252206026,0.7353361085365698,0.7412262787217622,0.7305182170549069
1120,2020-01-30,0.7288468375150041,0.7219630914963863,0.735908705730348,0.7412799147923061,0.731705354721747
1121,2020-01-31,0.7299718684563571,0.7225803979361843,0.7377151264509562,0.7413335508628504,0.7366256650180352
1122,2020-02-01,0.7332148531318418,0.7251553573721276,0.7405800041636053,0.7413871869333944,0.7421650336938345
1123,2020-02-02,0.7299976340727364,0.7220033728894129,0.7376604701542234,0.7414408230039385,0.7364804723305695
1124,2020-02-03,0.727866605433904,0.7200758760587229,0.7352239549230171,0.7414944590744826,0.7255695080152056
1125,2020-02-04,0.728172048216471,0.7205752252127368,0.7355621693199557,0.7415480951450267,0.7271975373072515
1126,2020-02-05,0.7291616368952623,0.7217423270682859,0.7370435264215717,0.7416017312155708,0.7328303402715058
