Position,Track Name,Artist,Streams,date,region,spotify_id
76,MONEY TILL I DIE,Kidd Keo,77981,2020-02-14,es,1MMhI6ISQt0UOVtU6DoAtE
77,bad guy,Billie Eilish,74187,2020-02-14,es,2Fxmhks0bxGSBdJ92vM42m
78,Quizas,Rich Music LTD,73969,2020-02-14,es,5Id5B3dxJZhPcV9GzgYZZe
79,Con Altura,ROSALÍA,72872,2020-02-14,es,2qG5sZ7Si6sdK74qLxedYM
80,ROXANNE,Arizona Zervas,72759,2020-02-14,es,696DnlkuDOXcMAnKlTgXXK
81,No Me Olvida,Robledo,71976,2020-02-14,es,2N1YUkjeP4Zdbhhf0nKOoD
82,105 F Remix,KEVVO,71832,2020-02-14,es,1aUGxXCz9QimNkKeiJtzZ7
83,MALA SANTA,Becky G,71135,2020-02-14,es,5e50NiIlOc2YJIftHzoehd
84,Me Equivocaré,Antonio José,71048,2020-02-14,es,5zsvrbPy4w9nz067ViWprz
85,everything i wanted,Billie Eilish,70750,2020-02-14,es,3ZCTVFBt2Brf31RLEnCkWJ
86,Bésame,David Bisbal,69686,2020-02-14,es,7kcSKOl5rR4zGxFNYhkeRX
87,Falling,Trevor Daniel,67948,2020-02-14,es,4TnjEaWOeW0eKTKIEvJyCa
88,Sueño (con Pablo Alborán),Beret,67232,2020-02-14,es,71M1szVbVYZM5M6QlIm6aC
89,Que Tire Pa Lante,Daddy Yankee,67009,2020-02-14,es,6RyaV7owmVU6fzEPE17sF1
90,Soltera - Remix,Lunay,65744,2020-02-14,es,4t9a07PAghtQMRAIP9FQ7Z
91,Infeliz,Arcangel,65212,2020-02-14,es,4z6wo6PJG4Fve45OXK6D9m
92,100 Preguntas,Ozuna,64367,2020-02-14,es,21Oh0PHE9KQPXPUvXk7sY9
93,LA CANCIÓN,J Balvin,63715,2020-02-14,es,0fea68AdmYNygeTGI4RC18
94,Con Calma,Daddy Yankee,63589,2020-02-14,es,5w9c2J52mkdntKOmRLeM2m
95,Me Quedo,Aitana,62514,2020-02-14,es,6Nqi1fWKYXrVXmF3RtQbSf
96,Soldadito de Hierro,Nil Moliner,61743,2020-02-14,es,3DfUO7e24abpbIreUpUK4B
97,Calma - Remix,Pedro Capó,61199,2020-02-14,es,5iwz1NiezX7WWjnCgY5TH4
98,Ronca,Myke Towers,61003,2020-02-14,es,0WxhO7pvOWqFJRMBQ3q3B2
99,Disparos,Dani Fernández,60859,2020-02-14,es,2F75mXaavRl0hm3rtM15cq
100,Lo siento,Beret,60539,2020-02-14,es,5o2M4yHxo9kyNLdgihFeV1
101,PORFA,Feid,60273,2020-02-14,es,3iQOfefMGDVDwo8dZoco8T
102,Someone You Loved,Lewis Capaldi,60168,2020-02-14,es,7qEHsqek33rTcFNT9PFqLf
103,La Pared 360,Lenny Tavárez,59883,2020-02-14,es,2w8SKQCnT2YQK1qCqKl2uW
104,No Vuelvas Más,Darell,59395,2020-02-14,es,0mcBgVRVsvESTkEyVHt7Ue
105,Forever (feat. Post Malone & Clever),Justin Bieber,59038,2020-02-14,es,2ZlCGeK30BLRNSPC832pNZ
106,Mejor,Dalex,59018,2020-02-14,es,1mF6sMUsRU9MisrdB9qWvg
107,Déjate Querer,Lalo Ebratt,58737,2020-02-14,es,3mN2DtljBhnrIpc3Nu2pJ8
108,Goteo,Duki,58695,2020-02-14,es,57kdZIOAaolxAjB67d2yU3
109,Con La Miel En Los Labios,Aitana,58244,2020-02-14,es,2QJcrJNa4KGxQ6bw0MH3Zx
110,I Don't Care (with Justin Bieber),Ed Sheeran,58198,2020-02-14,es,0hVXuCcriWRGvwMV1r5Yn9
111,Me vas a ver,Beret,57480,2020-02-14,es,3iVwzH29gquHzkrZuy3M4w
112,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,57159,2020-02-14,es,5QXQy0f2q8wJNpPwJtjifx
113,No Quiero Verte,Rvfv,56008,2020-02-14,es,4SPqRLaD6GI2ZdF8vyctsz
114,Mi Error - Remix,Eladio Carrion,55002,2020-02-14,es,5IjOqh4XLyjHINuOGolmAt
115,Dream Girl - Remix,Ir Sais,54488,2020-02-14,es,099tjv6oy2opbpCOA3nBwX
116,Lola Bunny,Lola Indigo,54469,2020-02-14,es,7IzbHY75UhGztauT7U5eKb
117,Vas A Quedarte,Aitana,54434,2020-02-14,es,0fwIHsKXNEcb57u2um7z9I
118,Prendío,Rvfv,53794,2020-02-14,es,1pUq8PePQRODKRKwY2nvC8
119,Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,Don Patricio,53217,2020-02-14,es,4r2IrqOOdh3dPUKyvRHaSE
120,Fuego,Estopa,52707,2020-02-14,es,5Aax4WuBCyiVp4NDB3lg5j
121,11 PM,Maluma,52534,2020-02-14,es,7KbF6AdprOXEEHlsq11Z6d
122,¿Qué Ha Pasao'?,Abraham Mateo,52408,2020-02-14,es,2zkVH2daHyjS51g7PRJFDn
123,La Mentira (feat. Joaquín Sabina),Dani Martín,51812,2020-02-14,es,21by4HhbV3w4uUNrotR02z
124,No Te Preocupes por Mi,Leiva,51424,2020-02-14,es,7hv7synVPhVu30Ex2amJQc
125,Mi Persona Favorita,Alejandro Sanz,51006,2020-02-14,es,1O4dGIPUXUanseRdv4fNzw
126,Qué Pena,Maluma,50813,2020-02-14,es,5099x34vBakWpGkHourFxP
127,Pa Los Gustos Los Colores,Javiielo,50724,2020-02-14,es,6EWWkqE4aFlZRyoFwwOT8u
128,Shallow,Lady Gaga,50473,2020-02-14,es,2VxeLyX666F8uXCJ0dZF8B
129,Piensan,Myke Towers,50254,2020-02-14,es,1A9PKAFEHMWgXNLpgf7k4J
130,Como Panas,Bryant Myers,49623,2020-02-14,es,07MrcfLozSPBfEI8GPOZgc
131,Una Foto en Blanco y Negro,David Otero,49079,2020-02-14,es,4BNqM0h2wukiQkAUKZjurV
132,Life Is Good (feat. Drake),Future,48346,2020-02-14,es,5yY9lUy8nbvjM1Uyo1Uqoc
133,Adan y Eva,Paulo Londra,48038,2020-02-14,es,132ALUzVLmqYB4UsBj5qD6
134,Como Si Fueras a Morir Mañana,Leiva,48000,2020-02-14,es,4aAfLSx9IthpC3Pw5pNk3E
135,Easy,Jhay Cortez,47875,2020-02-14,es,7fTsw0IKbbPDN19keS32tF
136,Soldadito marinero,Fito y Fitipaldis,47491,2020-02-14,es,0eVborSuxUeSg0meWYd9dZ
137,Bonita,Juanes,47018,2020-02-14,es,3ewwb5s3WHYqEdkBnwKlTS
138,5 Sentidos,Dvicio,46939,2020-02-14,es,7chjOPhoxbpRYSrO1rvdnu
139,Piropo,Noriel,46888,2020-02-14,es,5YrjfKuFd0pMmYTGeRDV6X
140,Me llama,Beret,46886,2020-02-14,es,06ovTE7S3xHfpqxNZxVfSn
141,Pikete italiano,KvndySwing,46765,2020-02-14,es,0irFsBbVTns85AOtJQ9kis
142,Cuerpo en Venta,Noriel,46756,2020-02-14,es,2B94bbI1a4LyBpK1439oP7
143,Enchochado de Ti,Don Patricio,46713,2020-02-14,es,6G8TNOdTBpBPmDdJAvoVhA
144,Kemba Walker,Eladio Carrion,46248,2020-02-14,es,4jhHaLksdP8DJZzxYAjOSz
145,Juro Que,ROSALÍA,46126,2020-02-14,es,3ZwQCZ2LuYwuQ6R1p1CJ3w
146,QUE PRETENDES,J Balvin,46092,2020-02-14,es,25ZAibhr3bdlMCLmubZDVt
147,Un Año,Sebastian Yatra,45939,2020-02-14,es,2vrpcQNg6itmgVZWsNjWe0
148,Circles,Post Malone,45697,2020-02-14,es,21jGcNKet2qwijlDFuPiPb
149,La Playa,Myke Towers,45662,2020-02-14,es,6768f4xbHQBpJo5lvFVNvs
150,Te Robaré,Nicky Jam,45541,2020-02-14,es,4PJ3umtW1aWdfh5EITHc6T
151,Borracho De Amor,Cali Y El Dandee,45102,2020-02-14,es,4QtQgsK7DChmU4EM5NtqyK
152,Maldad (with Maluma),Steve Aoki,44973,2020-02-14,es,35HXnvswjdVWjQRmqtXPJD
153,Les Duele,Morad,44924,2020-02-14,es,3MGvNhxusgtZMVi1PqeTKh
154,Baila Conmigo (feat. Kelly Ruiz),Dayvi,44325,2020-02-14,es,4Clmg1g8n2yBYG13Z1oSdG
155,Mirándote,Rvfv,44291,2020-02-14,es,6wywJ7RutAY0JL7cMP7uFN
156,Princesas,Pereza,44198,2020-02-14,es,3hlWUNjAlbZ6nOjAbrivBv
157,Cuando Nadie Ve,Morat,44156,2020-02-14,es,71iAechwVKGu26pahzFL0k
158,Velitas,Darell,43738,2020-02-14,es,7q3NthaBqFI6s0WnAlnIvq
159,Diavla,Chris Viz,43537,2020-02-14,es,0Hv33beQ6rSQPnRPlt83O8
160,A Escondidas,$kyhook,43194,2020-02-14,es,7754vHc34U2wQMIJFWRhVK
161,Loco,Beéle,42913,2020-02-14,es,2J9B63FawlTaPdg4eH5X03
162,Hookah,Bad Gyal,42760,2020-02-14,es,4piZ5m1vZGDkfyHga5U97m
163,Coronao Now,El Alfa,42661,2020-02-14,es,7FbKipScVxkjQxQXwTd0gL
164,LowKey,Bryant Myers,42624,2020-02-14,es,3aSZoM8ZylbB0xCBkGpNTg
165,Ella Quiere Beber - Remix,Anuel AA,42389,2020-02-14,es,3f5lA8nnc4YYF1qf78WpHw
166,Un Planeta Llamado Nosotros,Maldita Nerea,42112,2020-02-14,es,29UkXUrWYGoPsxEesEH3qZ
167,No Te Debí Besar,C. Tangana,42059,2020-02-14,es,1KdwnsWOvhM53vezy5ROuf
168,Beautiful People (feat. Khalid),Ed Sheeran,41718,2020-02-14,es,70eFcWOvlMObDhURTqT4Fv
169,Ride It,Regard,41705,2020-02-14,es,2tnVG71enUj33Ic2nFN6kZ
170,Como Se Siente,Jhay Cortez,41409,2020-02-14,es,09tYvFOFp1pKxZ8GJVlOXm
171,Quédate conmigo,Pole.,41335,2020-02-14,es,3T1egHTtRtYoal4SPUJAAe
172,Desde cero (con Melendi),Beret,41241,2020-02-14,es,3RfmZepJErldBC4JXut6L9
173,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,41223,2020-02-14,es,6osaMSJh9NguagEDQcZaKx
174,Déjame Ser,Manuel Carrasco,41144,2020-02-14,es,3cJGFgemiI7gROm7AzRAiR
175,Si Se Da - Remix,Myke Towers,40882,2020-02-14,es,6K5BsR04ijf3FHNzjbaagD
176,Swing,Danny Ocean,40801,2020-02-14,es,4DbhxwlkhTbCTqlZptxmI6
177,En Llamas,Pol Granch,40740,2020-02-14,es,5itCPBTj94wIbL4p4rBCvD
178,Dónde Estás,KHEA,40556,2020-02-14,es,16DNJ8y6k97DxuMyV49W7V
179,BORRAXXA,Feid,40534,2020-02-14,es,2Y1EBfErprYwOlgluV9neb
180,Adore You,Harry Styles,40277,2020-02-14,es,3jjujdWJ72nww5eGnfs2E7
181,Mi Religión,Nil Moliner,40155,2020-02-14,es,2uynv2Yi23wUILfpkRFGPd
182,TE SUPERÉ,Becky G,39965,2020-02-14,es,2y6EbYibgxMVQ0T5YjZYWN
183,Only Human,Jonas Brothers,39905,2020-02-14,es,0DiDStADDVh3SvAsoJAFMk
184,Verte Ir,DJ Luian,39846,2020-02-14,es,4lzxJ4jCuFDXXGkE1LmpKR
185,Gan-Ga - Remix,Bryant Myers,39723,2020-02-14,es,27qRmG3zOWPvMYUkpPdQ1g
186,Lose Control,MEDUZA,39589,2020-02-14,es,7CHi4DtfK4heMlQaudCuHK
187,Porno,Rich Music LTD,39557,2020-02-14,es,34ZngZgo8xicbt1EE8Ob8Z
188,Besos En Guerra,Morat,39419,2020-02-14,es,1mlGScrDQqHqmhdIqE8MmA
189,Godzilla (feat. Juice WRLD),Eminem,39278,2020-02-14,es,7FIWs0pqAYbP91WWM0vlTQ
190,Pa Mí - Remix,Dalex,39174,2020-02-14,es,7g8YaUQABMal0zWe7a2ijz
191,Cinderella,Ayax y Prok,39099,2020-02-14,es,48LCnGeww8DfeXVc5V3tAR
192,Superpoderes,Leiva,38987,2020-02-14,es,3by1RwAsoZ6nNoMOCy11LM
193,HP,Maluma,38907,2020-02-14,es,1LIqNVhaIgxXUt2eVoIQJ3
194,En Tus Planes,David Bisbal,38790,2020-02-14,es,5fmXWEFh8vMXzKTHN9ezKV
195,Como Camarón,Estopa,38627,2020-02-14,es,1VB4sadHjFcFklHcZuoROi
196,Cicatrices (feat. Indara),Sergio Contreras,38562,2020-02-14,es,17nYNma8AncLFqOBk6tu6m
197,Cristina,Sebastian Yatra,38308,2020-02-14,es,703iVQrfbQsXt7Uzgy1h8k
198,Atrévete,Nicky Jam,38108,2020-02-14,es,26Qhn2T88XqVinXQpmSarj
199,Te Sale,Lennis Rodriguez,38038,2020-02-14,es,61PohFNZfNQA1bzMoV137g
200,Cicatrices,Natos y Waor,38018,2020-02-14,es,19OsDvOm2hw28Bqg7wo4Ox
1,Tusa,KAROL G,639302,2020-02-15,es,7k4t7uLgtOxPwTpFmtJNTY
2,Keii,Anuel AA,426958,2020-02-15,es,5eEQCfq7MXQr6aHLNRUZLs
3,Diosa,Myke Towers,374531,2020-02-15,es,3JHpk0DOTOzyh0777JFAky
4,Morado,J Balvin,369437,2020-02-15,es,3mQ6SLdxxaL52Yte7KF2Ks
5,Medusa,Jhay Cortez,332356,2020-02-15,es,3qM0vBxIe4VUbK0Z0smuVP
6,Me Gusta,Shakira,322131,2020-02-15,es,5Xhqh4lwJPtMUTsdBztN1a
7,Ignorantes,Bad Bunny,309431,2020-02-15,es,3wYRLYuO1M88d8woWUIxct
8,Dance Monkey,Tones And I,263973,2020-02-15,es,1rgnBhdG2JDFTbYkYRZAku
9,Alocao (With Bad Gyal),Omar Montes,258872,2020-02-15,es,6RyuoOJXNzlVWpfC5xQyeI
10,Se iluminaba,Fred De Palma,250226,2020-02-15,es,3VPOZWtj8mM89IiRNygxgS
11,Hola - Remix,Dalex,243610,2020-02-15,es,5stPVcRqb4qixbafP9e8lt
12,Muévelo,Nicky Jam,235658,2020-02-15,es,4VgYtXCVJ7IbWAZ5ryfvEQ
13,Indeciso,Reik,229402,2020-02-15,es,59s0s39NFWScuHDbHytI14
14,Prendio (Remix),Rvfv,225105,2020-02-15,es,17VsiwLi1ovKYdVUqDieGC
15,+,Aitana,215948,2020-02-15,es,5Cbo7oz78gqkzV3EAM63VA
16,Blanco,J Balvin,208856,2020-02-15,es,2rc7BkzO8qepMFAxHtOrXc
17,Sigues Con El,Dímelo Flow,202615,2020-02-15,es,7sQKy5vlPQllr0k9IjYJv3
18,Vete,Bad Bunny,196948,2020-02-15,es,5DxXgozhkPLgrbKFY91w0c
19,RITMO (Bad Boys For Life),Black Eyed Peas,192803,2020-02-15,es,6cy3ki60hLwimwIje7tALf
20,Whine Up,Nicky Jam,186716,2020-02-15,es,2pWOMNQJW3g2zmGjP0Vkb0
21,China,Anuel AA,173911,2020-02-15,es,2ksOAxtIxY8yElEWw8RhgK
22,Zorra,Bad Gyal,172109,2020-02-15,es,0OP1RzrglC008kj79Httv3
23,Malibú con Piña,Funzo & Baby Loud,171031,2020-02-15,es,4T7SpjqFNSpfdAsN66DkiE
24,Fuera De Mi Mente,Lérica,167731,2020-02-15,es,7bsqRe39lKOYX45FZpzP9o
25,Easy - Remix,Jhay Cortez,166227,2020-02-15,es,1NmQc6rwLv7g0UHL1AFOa9
26,Aventura,Lunay,163957,2020-02-15,es,37zdqI4r1gswIzczSBkRon
27,Fantasias,Rauw Alejandro,163220,2020-02-15,es,6mAN61JH0dzyZpWslS11jy
28,Si por mi fuera,Beret,159950,2020-02-15,es,3W87IIdSOE63W0Qyhy7r2b
29,Pegamos Tela,Lérica,158089,2020-02-15,es,4punHldq7Jfx0Plu7SdjQ0
30,Rueda,Chimbala,156445,2020-02-15,es,71NGDQ9vSPXm55pyWeAxKK
31,Perreo en La Luna,Rich Music LTD,140144,2020-02-15,es,0RDgqtvOHLwcI6yz9bjsZV
32,Girl,Myke Towers,140034,2020-02-15,es,43NqTeL8pgBxKHPMiJKUP5
33,Blinding Lights,The Weeknd,133477,2020-02-15,es,0sf12qNH5qcw8qpgymFOqD
34,Ella No Quiere Rosé,Rvfv,132739,2020-02-15,es,6Aqeqb9rVNA1U6zuuxczQZ
35,Qué Sabrá Neruda,Javy Ramírez,132230,2020-02-15,es,4huB3db25M1GuvadoVtz6r
36,Yummy,Justin Bieber,129468,2020-02-15,es,16wAOAZ2OkqoIDN7TpChjR
37,Rutina,Myke Towers,126329,2020-02-15,es,3YntiCUU0Xqq0B68FM3YAt
38,"Yo x Ti, Tu x Mi",ROSALÍA,125164,2020-02-15,es,7BlBVFwvbWvcwNcUarQmjk
39,Definitivamente,Daddy Yankee,123066,2020-02-15,es,113PlnpZbHd3WIqeYjhZWv
40,Bellaquita - Remix,Dalex,121138,2020-02-15,es,1Xnn1TPyr5h0hpRAT4B4EA
41,Te Quemaste,Manuel Turizo,113461,2020-02-15,es,4fj7e6Tc48Bmomwyz2Z2XC
42,Don't Start Now,Dua Lipa,111577,2020-02-15,es,6WrI0LAC5M1Rw2MnX2ZvEg
43,Fantasía,Ozuna,110746,2020-02-15,es,40rXWke6SnXiGkSmaT8ZUr
44,B11 (feat. Myke Towers),Rvssian,109925,2020-02-15,es,4o1DxRjMCHDwBiOKv88rOl
45,Hasta Que Salga el Sol,Ozuna,108280,2020-02-15,es,0dDboLfmRNsTBscy4j3Rnl
46,Si Te Vas,Sech,106809,2020-02-15,es,6Y4PDQv4XjYjHLeLmvyOt0
47,Adicto (with Anuel AA & Ozuna),Tainy,102874,2020-02-15,es,3jbT1Y5MoPwEIpZndDDwVq
48,Tabú,Pablo Alborán,102579,2020-02-15,es,471HeGJPKw07MObixON0Um
49,Viene y Va,C. Tangana,101477,2020-02-15,es,1UozIJsPRJVXDRG08AgUQP
50,The Box,Roddy Ricch,95469,2020-02-15,es,0nbXyq5TXYPCO7pr3N8S4I
51,Qué Bonito Es Querer,Manuel Carrasco,95164,2020-02-15,es,6uzGmmQ4CuG9HvZktEy0LF
52,Tattoo,Rauw Alejandro,92391,2020-02-15,es,7na7Bk98usp84FaOJFPv3d
53,No Me Conoce - Remix,Jhay Cortez,90450,2020-02-15,es,4R8BJggjosTswLxtkw8V7P
54,Indios y Vaqueros,Sinsinati,89356,2020-02-15,es,3u5GmyJP2MU3tEJgyiAG2T
55,De Tranquilote,Danny Romero,87378,2020-02-15,es,1IDFcb3cjkj2dhv3UaxX9b
56,Otro Trago - Remix,Sech,87201,2020-02-15,es,4bTZeO72FwMa6wKOiqoynL
57,La Cama,Lunay,86502,2020-02-15,es,0OoqRZXnSrgIUAha3iLKG1
58,La Rubia - Remix 2,La Nueva Escuela,85811,2020-02-15,es,7KKTnv81z6DmfPIGsZWjOW
59,Relación Rota,Myke Towers,85576,2020-02-15,es,5RClLxkUvnMWFUQ3VAQEHj
60,Callaita,Bad Bunny,84761,2020-02-15,es,2TH65lNHgvLxCKXM3apjxI
61,Contando Lunares (feat. Cruz Cafuné),Don Patricio,82903,2020-02-15,es,6uW0PIRcyZLvkoonm763xD
62,Presiento,Morat,82483,2020-02-15,es,2V4hc5gplg7EXlrRUvD4rp
63,Señorita,Shawn Mendes,82184,2020-02-15,es,6v3KW9xbzN5yKLt9YKDYA2
64,Suave - Remix,Jey Blessing,82069,2020-02-15,es,6K7V47wFpfam2aeE893rbL
65,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,81541,2020-02-15,es,1ndyl3wJCFs872XZ3ztPk6
66,A Dónde Vamos,Morat,81077,2020-02-15,es,671sG3ETDxC3L6qcGIrHRM
67,Que Calor (with J Balvin & El Alfa),Major Lazer,80286,2020-02-15,es,1G2CAJeP7rCwOZjlSJ0Zw3
68,Tutu,Camilo,78256,2020-02-15,es,1nocRtwyNPVtGcIJqfgdzZ
69,Memories,Maroon 5,78048,2020-02-15,es,2b8fOow8UzyDFAE27YhOZM
70,MONEY TILL I DIE,Kidd Keo,76813,2020-02-15,es,1MMhI6ISQt0UOVtU6DoAtE
71,ROXANNE,Arizona Zervas,76152,2020-02-15,es,696DnlkuDOXcMAnKlTgXXK
72,Con Altura,ROSALÍA,74947,2020-02-15,es,2qG5sZ7Si6sdK74qLxedYM
73,No Time To Die,Billie Eilish,72436,2020-02-15,es,73SpzrcaHk0RQPFP73vqVR
74,DOSIS,Dvicio,71980,2020-02-15,es,0cDumxvNKhydP1Cmon2S6E
75,Quizas,Rich Music LTD,71675,2020-02-15,es,5Id5B3dxJZhPcV9GzgYZZe
76,MALA SANTA,Becky G,71582,2020-02-15,es,5e50NiIlOc2YJIftHzoehd
77,bad guy,Billie Eilish,71545,2020-02-15,es,2Fxmhks0bxGSBdJ92vM42m
78,Physical,Dua Lipa,71464,2020-02-15,es,5px6upUHM3fhOP621Edp4V
79,105 F Remix,KEVVO,71013,2020-02-15,es,1aUGxXCz9QimNkKeiJtzZ7
80,Coronao Now (Remix),El Alfa,69594,2020-02-15,es,047WmwIeerHyIUstFAEz5A
81,Falling,Trevor Daniel,68050,2020-02-15,es,4TnjEaWOeW0eKTKIEvJyCa
82,No Me Olvida,Robledo,67140,2020-02-15,es,2N1YUkjeP4Zdbhhf0nKOoD
83,Soltera - Remix,Lunay,66243,2020-02-15,es,4t9a07PAghtQMRAIP9FQ7Z
84,Que Tire Pa Lante,Daddy Yankee,66151,2020-02-15,es,6RyaV7owmVU6fzEPE17sF1
85,Ronca,Myke Towers,64910,2020-02-15,es,0WxhO7pvOWqFJRMBQ3q3B2
86,everything i wanted,Billie Eilish,64868,2020-02-15,es,3ZCTVFBt2Brf31RLEnCkWJ
87,Mejor,Dalex,64858,2020-02-15,es,1mF6sMUsRU9MisrdB9qWvg
88,Bésame,David Bisbal,64597,2020-02-15,es,7kcSKOl5rR4zGxFNYhkeRX
89,Intentions (feat. Quavo),Justin Bieber,64013,2020-02-15,es,4umIPjkehX1r7uhmGvXiSV
90,LA CANCIÓN,J Balvin,63875,2020-02-15,es,0fea68AdmYNygeTGI4RC18
91,Con Calma,Daddy Yankee,63364,2020-02-15,es,5w9c2J52mkdntKOmRLeM2m
92,Me Equivocaré,Antonio José,62299,2020-02-15,es,5zsvrbPy4w9nz067ViWprz
93,Calma - Remix,Pedro Capó,62265,2020-02-15,es,5iwz1NiezX7WWjnCgY5TH4
94,Goteo,Duki,62237,2020-02-15,es,57kdZIOAaolxAjB67d2yU3
95,Sueño (con Pablo Alborán),Beret,61493,2020-02-15,es,71M1szVbVYZM5M6QlIm6aC
96,Me Quedo,Aitana,61131,2020-02-15,es,6Nqi1fWKYXrVXmF3RtQbSf
97,Infeliz,Arcangel,59729,2020-02-15,es,4z6wo6PJG4Fve45OXK6D9m
98,Cinderella,Ayax y Prok,58398,2020-02-15,es,48LCnGeww8DfeXVc5V3tAR
99,La Pared 360,Lenny Tavárez,56931,2020-02-15,es,2w8SKQCnT2YQK1qCqKl2uW
100,Soldadito de Hierro,Nil Moliner,56478,2020-02-15,es,3DfUO7e24abpbIreUpUK4B
101,Prendío,Rvfv,56279,2020-02-15,es,1pUq8PePQRODKRKwY2nvC8
102,No Vuelvas Más,Darell,55779,2020-02-15,es,0mcBgVRVsvESTkEyVHt7Ue
103,PORFA,Feid,55239,2020-02-15,es,3iQOfefMGDVDwo8dZoco8T
104,Lo siento,Beret,55232,2020-02-15,es,5o2M4yHxo9kyNLdgihFeV1
105,Someone You Loved,Lewis Capaldi,54712,2020-02-15,es,7qEHsqek33rTcFNT9PFqLf
106,Dream Girl - Remix,Ir Sais,54026,2020-02-15,es,099tjv6oy2opbpCOA3nBwX
107,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,53824,2020-02-15,es,5QXQy0f2q8wJNpPwJtjifx
108,Lola Bunny,Lola Indigo,53662,2020-02-15,es,7IzbHY75UhGztauT7U5eKb
109,Déjate Querer,Lalo Ebratt,53196,2020-02-15,es,3mN2DtljBhnrIpc3Nu2pJ8
110,I Don't Care (with Justin Bieber),Ed Sheeran,52340,2020-02-15,es,0hVXuCcriWRGvwMV1r5Yn9
111,Pa Los Gustos Los Colores,Javiielo,52127,2020-02-15,es,6EWWkqE4aFlZRyoFwwOT8u
112,Mi Error - Remix,Eladio Carrion,52107,2020-02-15,es,5IjOqh4XLyjHINuOGolmAt
113,No Quiero Verte,Rvfv,52007,2020-02-15,es,4SPqRLaD6GI2ZdF8vyctsz
114,Con La Miel En Los Labios,Aitana,51943,2020-02-15,es,2QJcrJNa4KGxQ6bw0MH3Zx
115,Me vas a ver,Beret,51810,2020-02-15,es,3iVwzH29gquHzkrZuy3M4w
116,Disparos,Dani Fernández,51362,2020-02-15,es,2F75mXaavRl0hm3rtM15cq
117,11 PM,Maluma,51321,2020-02-15,es,7KbF6AdprOXEEHlsq11Z6d
118,La Pared,Cupido,51110,2020-02-15,es,6k436htnE7M4QXXWOjhTYZ
119,Como Panas,Bryant Myers,50690,2020-02-15,es,07MrcfLozSPBfEI8GPOZgc
120,Easy,Jhay Cortez,49819,2020-02-15,es,7fTsw0IKbbPDN19keS32tF
121,Piensan,Myke Towers,49247,2020-02-15,es,1A9PKAFEHMWgXNLpgf7k4J
122,Pikete italiano,KvndySwing,48896,2020-02-15,es,0irFsBbVTns85AOtJQ9kis
123,Kemba Walker,Eladio Carrion,48573,2020-02-15,es,4jhHaLksdP8DJZzxYAjOSz
124,Quédate conmigo,Pole.,48261,2020-02-15,es,3T1egHTtRtYoal4SPUJAAe
125,La Playa,Myke Towers,47621,2020-02-15,es,6768f4xbHQBpJo5lvFVNvs
126,La Mentira (feat. Joaquín Sabina),Dani Martín,47591,2020-02-15,es,21by4HhbV3w4uUNrotR02z
127,Coronao Now,El Alfa,47547,2020-02-15,es,7FbKipScVxkjQxQXwTd0gL
128,Vas A Quedarte,Aitana,47501,2020-02-15,es,0fwIHsKXNEcb57u2um7z9I
129,Dónde Estás,KHEA,47386,2020-02-15,es,16DNJ8y6k97DxuMyV49W7V
130,Adan y Eva,Paulo Londra,46831,2020-02-15,es,132ALUzVLmqYB4UsBj5qD6
131,Baila Conmigo (feat. Kelly Ruiz),Dayvi,46399,2020-02-15,es,4Clmg1g8n2yBYG13Z1oSdG
132,Te Robaré,Nicky Jam,46308,2020-02-15,es,4PJ3umtW1aWdfh5EITHc6T
133,¿Qué Ha Pasao'?,Abraham Mateo,46188,2020-02-15,es,2zkVH2daHyjS51g7PRJFDn
134,QUE PRETENDES,J Balvin,45701,2020-02-15,es,25ZAibhr3bdlMCLmubZDVt
135,Velitas,Darell,45511,2020-02-15,es,7q3NthaBqFI6s0WnAlnIvq
136,Piropo,Noriel,45489,2020-02-15,es,5YrjfKuFd0pMmYTGeRDV6X
137,Mirándote,Rvfv,45482,2020-02-15,es,6wywJ7RutAY0JL7cMP7uFN
138,Cuerpo en Venta,Noriel,45468,2020-02-15,es,2B94bbI1a4LyBpK1439oP7
139,Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,Don Patricio,45430,2020-02-15,es,4r2IrqOOdh3dPUKyvRHaSE
140,Soldadito marinero,Fito y Fitipaldis,45321,2020-02-15,es,0eVborSuxUeSg0meWYd9dZ
141,LowKey,Bryant Myers,45270,2020-02-15,es,3aSZoM8ZylbB0xCBkGpNTg
142,Diavla,Chris Viz,45033,2020-02-15,es,0Hv33beQ6rSQPnRPlt83O8
143,Fuego,Estopa,45012,2020-02-15,es,5Aax4WuBCyiVp4NDB3lg5j
144,100 Preguntas,Ozuna,44962,2020-02-15,es,21Oh0PHE9KQPXPUvXk7sY9
145,No Te Preocupes por Mi,Leiva,44384,2020-02-15,es,7hv7synVPhVu30Ex2amJQc
146,Enchochado de Ti,Don Patricio,44376,2020-02-15,es,6G8TNOdTBpBPmDdJAvoVhA
